{'store_id': '3863', 'e_id': '2133', 'review_score': '6', 'sales_id': '5790694'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '5', 'sales_id': '458593'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '2', 'sales_id': '2590331'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '6', 'sales_id': '5537052'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '3', 'sales_id': '1646019'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '2', 'sales_id': '8947589'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '0', 'sales_id': '9501441'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '1', 'sales_id': '4106110'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '7', 'sales_id': '7902945'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '9', 'sales_id': '7834281'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '7', 'sales_id': '2971350'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '2', 'sales_id': '4773706'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '6', 'sales_id': '4891208'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '10', 'sales_id': '7776288'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '10', 'sales_id': '8972505'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '6', 'sales_id': '9747409'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '1', 'sales_id': '5595082'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '0', 'sales_id': '1656414'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '3', 'sales_id': '8766297'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '7', 'sales_id': '8982729'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '10', 'sales_id': '830242'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '1', 'sales_id': '4703393'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '0', 'sales_id': '4882272'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '10', 'sales_id': '3264107'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '2', 'sales_id': '4442956'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '3', 'sales_id': '6349668'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '4', 'sales_id': '8413250'}
