{'sales_id': 5739465, 'e_id': 5199, 'store_id': 3484, 'sales': 83, 'item_no': 628, 'city_name': 'Lake Christineburgh'}
{'sales_id': 2453300, 'e_id': 8, 'store_id': 3484, 'sales': 14, 'item_no': 747, 'city_name': 'Kelseyberg'}
{'sales_id': 4502025, 'e_id': 3299, 'store_id': 2366, 'sales': 94, 'item_no': 945, 'city_name': 'Darrenchester'}
{'sales_id': 3678765, 'e_id': 7786, 'store_id': 3484, 'sales': 84, 'item_no': 340, 'city_name': 'Harristown'}
{'sales_id': 1300884, 'e_id': 5199, 'store_id': 3484, 'sales': 58, 'item_no': 334, 'city_name': 'North Brandonview'}
{'sales_id': 7166547, 'e_id': 8, 'store_id': 3484, 'sales': 74, 'item_no': 651, 'city_name': 'Jonathanmouth'}
{'sales_id': 8644354, 'e_id': 7786, 'store_id': 3484, 'sales': 42, 'item_no': 17, 'city_name': 'Joneston'}
{'sales_id': 676758, 'e_id': 8, 'store_id': 3484, 'sales': 73, 'item_no': 327, 'city_name': 'Jacksonport'}
{'sales_id': 4479388, 'e_id': 3299, 'store_id': 2366, 'sales': 77, 'item_no': 828, 'city_name': 'North Cherylshire'}
{'sales_id': 6679925, 'e_id': 4208, 'store_id': 2366, 'sales': 93, 'item_no': 48, 'city_name': 'Brianbury'}
{'sales_id': 9574197, 'e_id': 2668, 'store_id': 2366, 'sales': 47, 'item_no': 217, 'city_name': 'Rebeccamouth'}
{'sales_id': 5985873, 'e_id': 2668, 'store_id': 2366, 'sales': 57, 'item_no': 359, 'city_name': 'North Elizabeth'}
{'sales_id': 2888117, 'e_id': 3299, 'store_id': 2366, 'sales': 94, 'item_no': 562, 'city_name': 'West Jasonview'}
{'sales_id': 3476018, 'e_id': 8, 'store_id': 3484, 'sales': 36, 'item_no': 467, 'city_name': 'Port Brittney'}
{'sales_id': 7291906, 'e_id': 3299, 'store_id': 2366, 'sales': 2, 'item_no': 375, 'city_name': 'Port Jennifer'}
{'sales_id': 4378335, 'e_id': 7786, 'store_id': 3484, 'sales': 53, 'item_no': 994, 'city_name': 'Joannberg'}
{'sales_id': 1328047, 'e_id': 4208, 'store_id': 2366, 'sales': 95, 'item_no': 529, 'city_name': 'Rachelport'}
{'sales_id': 2965735, 'e_id': 3299, 'store_id': 2366, 'sales': 31, 'item_no': 96, 'city_name': 'Fowlershire'}
{'sales_id': 5652766, 'e_id': 3299, 'store_id': 2366, 'sales': 36, 'item_no': 741, 'city_name': 'North Nicole'}
{'sales_id': 8563974, 'e_id': 4208, 'store_id': 2366, 'sales': 80, 'item_no': 868, 'city_name': 'Perezstad'}
{'sales_id': 9593145, 'e_id': 7786, 'store_id': 3484, 'sales': 50, 'item_no': 874, 'city_name': 'Richardsonstad'}
{'sales_id': 4541186, 'e_id': 4208, 'store_id': 2366, 'sales': 80, 'item_no': 897, 'city_name': 'Port Christophermouth'}
{'sales_id': 9969212, 'e_id': 4208, 'store_id': 2366, 'sales': 25, 'item_no': 519, 'city_name': 'North Robert'}
{'sales_id': 849920, 'e_id': 4208, 'store_id': 2366, 'sales': 61, 'item_no': 775, 'city_name': 'West Staciemouth'}
{'sales_id': 540258, 'e_id': 5199, 'store_id': 3484, 'sales': 96, 'item_no': 261, 'city_name': 'Douglasborough'}
{'sales_id': 6308278, 'e_id': 7786, 'store_id': 3484, 'sales': 32, 'item_no': 635, 'city_name': 'Port Jeremyport'}
{'sales_id': 5353132, 'e_id': 7786, 'store_id': 3484, 'sales': 30, 'item_no': 976, 'city_name': 'North Angelaside'}
{'sales_id': 4980346, 'e_id': 3299, 'store_id': 2366, 'sales': 33, 'item_no': 654, 'city_name': 'Lorishire'}
{'sales_id': 6973606, 'e_id': 8, 'store_id': 3484, 'sales': 34, 'item_no': 922, 'city_name': 'North George'}
{'sales_id': 2167326, 'e_id': 5199, 'store_id': 3484, 'sales': 29, 'item_no': 499, 'city_name': 'South Josephmouth'}
{'sales_id': 7672110, 'e_id': 7786, 'store_id': 3484, 'sales': 34, 'item_no': 500, 'city_name': 'Larryborough'}
{'sales_id': 6982812, 'e_id': 2668, 'store_id': 2366, 'sales': 15, 'item_no': 899, 'city_name': 'New Shannon'}
{'sales_id': 4591425, 'e_id': 3299, 'store_id': 2366, 'sales': 88, 'item_no': 927, 'city_name': 'North Gabrielle'}
{'sales_id': 7203826, 'e_id': 7786, 'store_id': 3484, 'sales': 61, 'item_no': 732, 'city_name': 'New Ryanfurt'}
{'sales_id': 4306537, 'e_id': 5199, 'store_id': 3484, 'sales': 54, 'item_no': 963, 'city_name': 'East Natalie'}
{'sales_id': 7212530, 'e_id': 5199, 'store_id': 3484, 'sales': 71, 'item_no': 91, 'city_name': 'Melissaburgh'}
{'sales_id': 5043, 'e_id': 4208, 'store_id': 2366, 'sales': 1, 'item_no': 326, 'city_name': 'Jasonville'}
{'sales_id': 6774635, 'e_id': 5199, 'store_id': 3484, 'sales': 91, 'item_no': 986, 'city_name': 'Michaelstad'}
{'sales_id': 5513629, 'e_id': 5199, 'store_id': 3484, 'sales': 69, 'item_no': 514, 'city_name': 'West Brandihaven'}
{'sales_id': 6196997, 'e_id': 8, 'store_id': 3484, 'sales': 62, 'item_no': 75, 'city_name': 'Michaelchester'}
{'sales_id': 8242386, 'e_id': 5199, 'store_id': 3484, 'sales': 68, 'item_no': 396, 'city_name': 'Lake Nicole'}
{'sales_id': 3871963, 'e_id': 8, 'store_id': 3484, 'sales': 18, 'item_no': 956, 'city_name': 'West Carrie'}
{'sales_id': 2995925, 'e_id': 5199, 'store_id': 3484, 'sales': 59, 'item_no': 647, 'city_name': 'Jonesport'}
{'sales_id': 1865470, 'e_id': 3299, 'store_id': 2366, 'sales': 4, 'item_no': 250, 'city_name': 'New Mikeport'}
{'sales_id': 6619540, 'e_id': 8, 'store_id': 3484, 'sales': 4, 'item_no': 206, 'city_name': 'Wilsonstad'}
{'sales_id': 8482557, 'e_id': 4208, 'store_id': 2366, 'sales': 3, 'item_no': 871, 'city_name': 'West Christine'}
{'sales_id': 7358514, 'e_id': 2668, 'store_id': 2366, 'sales': 28, 'item_no': 659, 'city_name': 'Travisberg'}
{'sales_id': 9433877, 'e_id': 3299, 'store_id': 2366, 'sales': 20, 'item_no': 834, 'city_name': 'Port Joshuafurt'}
{'sales_id': 4935945, 'e_id': 2668, 'store_id': 2366, 'sales': 2, 'item_no': 343, 'city_name': 'Flowersborough'}
{'sales_id': 1824417, 'e_id': 7786, 'store_id': 3484, 'sales': 49, 'item_no': 969, 'city_name': 'West Jessicastad'}
{'sales_id': 50079, 'e_id': 8, 'store_id': 3484, 'sales': 30, 'item_no': 145, 'city_name': 'Hahnborough'}
{'sales_id': 9766194, 'e_id': 5199, 'store_id': 3484, 'sales': 7, 'item_no': 554, 'city_name': 'South Jessicastad'}
{'sales_id': 7917747, 'e_id': 5199, 'store_id': 3484, 'sales': 77, 'item_no': 773, 'city_name': 'Lake Matthew'}
{'sales_id': 6478479, 'e_id': 8, 'store_id': 3484, 'sales': 56, 'item_no': 737, 'city_name': 'New Jessicaburgh'}
{'sales_id': 6781506, 'e_id': 8, 'store_id': 3484, 'sales': 93, 'item_no': 513, 'city_name': 'North Stephanie'}
{'sales_id': 2035086, 'e_id': 8, 'store_id': 3484, 'sales': 76, 'item_no': 911, 'city_name': 'New Donnamouth'}
{'sales_id': 6833483, 'e_id': 4208, 'store_id': 2366, 'sales': 57, 'item_no': 311, 'city_name': 'North Natalieville'}
{'sales_id': 4042037, 'e_id': 5199, 'store_id': 3484, 'sales': 13, 'item_no': 220, 'city_name': 'North Marioburgh'}
{'sales_id': 564881, 'e_id': 4208, 'store_id': 2366, 'sales': 40, 'item_no': 843, 'city_name': 'Navarrofort'}
{'sales_id': 9697934, 'e_id': 2668, 'store_id': 2366, 'sales': 83, 'item_no': 412, 'city_name': 'Paulmouth'}
{'sales_id': 8584874, 'e_id': 8, 'store_id': 3484, 'sales': 22, 'item_no': 233, 'city_name': 'New Sarahhaven'}
{'sales_id': 3801299, 'e_id': 2668, 'store_id': 2366, 'sales': 58, 'item_no': 47, 'city_name': 'Kevinhaven'}
{'sales_id': 6333709, 'e_id': 3299, 'store_id': 2366, 'sales': 41, 'item_no': 114, 'city_name': 'Port Katherineport'}
{'sales_id': 4224158, 'e_id': 8, 'store_id': 3484, 'sales': 54, 'item_no': 482, 'city_name': 'Yvonnemouth'}
{'sales_id': 7399975, 'e_id': 7786, 'store_id': 3484, 'sales': 66, 'item_no': 236, 'city_name': 'East Andreaville'}
{'sales_id': 272633, 'e_id': 3299, 'store_id': 2366, 'sales': 18, 'item_no': 896, 'city_name': 'West Raven'}
{'sales_id': 9426276, 'e_id': 4208, 'store_id': 2366, 'sales': 40, 'item_no': 794, 'city_name': 'North Jason'}
{'sales_id': 4917110, 'e_id': 3299, 'store_id': 2366, 'sales': 83, 'item_no': 113, 'city_name': 'Danielmouth'}
{'sales_id': 6136567, 'e_id': 7786, 'store_id': 3484, 'sales': 93, 'item_no': 344, 'city_name': 'Amberberg'}
{'sales_id': 7532669, 'e_id': 4208, 'store_id': 2366, 'sales': 69, 'item_no': 300, 'city_name': 'Angelicamouth'}
{'sales_id': 9425419, 'e_id': 3299, 'store_id': 2366, 'sales': 59, 'item_no': 992, 'city_name': 'Lake Andrea'}
{'sales_id': 1743859, 'e_id': 7786, 'store_id': 3484, 'sales': 45, 'item_no': 914, 'city_name': 'Parksside'}
{'sales_id': 4761208, 'e_id': 3299, 'store_id': 2366, 'sales': 37, 'item_no': 210, 'city_name': 'Danabury'}
{'sales_id': 1801785, 'e_id': 7786, 'store_id': 3484, 'sales': 65, 'item_no': 527, 'city_name': 'Richardview'}
{'sales_id': 2145474, 'e_id': 3299, 'store_id': 2366, 'sales': 74, 'item_no': 185, 'city_name': 'Lake Robert'}
{'sales_id': 5941920, 'e_id': 5199, 'store_id': 3484, 'sales': 8, 'item_no': 257, 'city_name': 'Monicashire'}
{'sales_id': 6267207, 'e_id': 3299, 'store_id': 2366, 'sales': 44, 'item_no': 232, 'city_name': 'Hollybury'}
{'sales_id': 3893312, 'e_id': 8, 'store_id': 3484, 'sales': 75, 'item_no': 661, 'city_name': 'North Josephmouth'}
{'sales_id': 6206803, 'e_id': 8, 'store_id': 3484, 'sales': 8, 'item_no': 249, 'city_name': 'Larsontown'}
{'sales_id': 3282614, 'e_id': 2668, 'store_id': 2366, 'sales': 90, 'item_no': 797, 'city_name': 'New Williamburgh'}
{'sales_id': 6554806, 'e_id': 5199, 'store_id': 3484, 'sales': 63, 'item_no': 325, 'city_name': 'New David'}
{'sales_id': 5846001, 'e_id': 4208, 'store_id': 2366, 'sales': 32, 'item_no': 127, 'city_name': 'Phyllisshire'}
{'sales_id': 338700, 'e_id': 2668, 'store_id': 2366, 'sales': 64, 'item_no': 294, 'city_name': 'Cobbborough'}
{'sales_id': 5030408, 'e_id': 8, 'store_id': 3484, 'sales': 10, 'item_no': 265, 'city_name': 'Maxwellton'}
{'sales_id': 726137, 'e_id': 3299, 'store_id': 2366, 'sales': 90, 'item_no': 86, 'city_name': 'Ashleyberg'}
{'sales_id': 6549191, 'e_id': 4208, 'store_id': 2366, 'sales': 4, 'item_no': 956, 'city_name': 'East Seanstad'}
{'sales_id': 7416994, 'e_id': 4208, 'store_id': 2366, 'sales': 55, 'item_no': 743, 'city_name': 'North Claytonfort'}
{'sales_id': 7825992, 'e_id': 7786, 'store_id': 3484, 'sales': 67, 'item_no': 827, 'city_name': 'Sanchezberg'}
{'sales_id': 1197081, 'e_id': 7786, 'store_id': 3484, 'sales': 8, 'item_no': 403, 'city_name': 'Ortizhaven'}
{'sales_id': 3519497, 'e_id': 3299, 'store_id': 2366, 'sales': 17, 'item_no': 370, 'city_name': 'East Debbieport'}
{'sales_id': 1073870, 'e_id': 3299, 'store_id': 2366, 'sales': 17, 'item_no': 58, 'city_name': 'Harttown'}
{'sales_id': 34721, 'e_id': 4208, 'store_id': 2366, 'sales': 82, 'item_no': 402, 'city_name': 'Barryhaven'}
{'sales_id': 6311215, 'e_id': 2668, 'store_id': 2366, 'sales': 30, 'item_no': 162, 'city_name': 'Whitestad'}
{'sales_id': 3443293, 'e_id': 2668, 'store_id': 2366, 'sales': 98, 'item_no': 917, 'city_name': 'Villaport'}
{'sales_id': 3364830, 'e_id': 5199, 'store_id': 3484, 'sales': 46, 'item_no': 654, 'city_name': 'North Jacobfort'}
{'sales_id': 8011853, 'e_id': 8, 'store_id': 3484, 'sales': 26, 'item_no': 864, 'city_name': 'Abigailfurt'}
{'sales_id': 2460292, 'e_id': 7786, 'store_id': 3484, 'sales': 89, 'item_no': 858, 'city_name': 'South Gregory'}
{'sales_id': 7031022, 'e_id': 7786, 'store_id': 3484, 'sales': 100, 'item_no': 116, 'city_name': 'Jillburgh'}
{'sales_id': 7738735, 'e_id': 4208, 'store_id': 2366, 'sales': 3, 'item_no': 826, 'city_name': 'Muellerstad'}
{'sales_id': 7106000, 'e_id': 8, 'store_id': 3484, 'sales': 100, 'item_no': 799, 'city_name': 'East Cynthiahaven'}
{'sales_id': 4424946, 'e_id': 4208, 'store_id': 2366, 'sales': 84, 'item_no': 119, 'city_name': 'New Laurastad'}
{'sales_id': 4258394, 'e_id': 4208, 'store_id': 2366, 'sales': 55, 'item_no': 416, 'city_name': 'Port Jenniferton'}
{'sales_id': 1776234, 'e_id': 4208, 'store_id': 2366, 'sales': 71, 'item_no': 494, 'city_name': 'South Calvinmouth'}
{'sales_id': 8022948, 'e_id': 7786, 'store_id': 3484, 'sales': 89, 'item_no': 147, 'city_name': 'Lake Luismouth'}
{'sales_id': 8376342, 'e_id': 2668, 'store_id': 2366, 'sales': 41, 'item_no': 144, 'city_name': 'Melissamouth'}
{'sales_id': 4366089, 'e_id': 2668, 'store_id': 2366, 'sales': 47, 'item_no': 713, 'city_name': 'South Christopher'}
{'sales_id': 2591263, 'e_id': 8, 'store_id': 3484, 'sales': 51, 'item_no': 21, 'city_name': 'Port Christopherton'}
{'sales_id': 3519348, 'e_id': 3299, 'store_id': 2366, 'sales': 57, 'item_no': 81, 'city_name': 'North Jeffrey'}
{'sales_id': 2622189, 'e_id': 8, 'store_id': 3484, 'sales': 52, 'item_no': 658, 'city_name': 'Turnerfort'}
{'sales_id': 1866277, 'e_id': 2668, 'store_id': 2366, 'sales': 75, 'item_no': 786, 'city_name': 'Meyerview'}
{'sales_id': 8620623, 'e_id': 7786, 'store_id': 3484, 'sales': 8, 'item_no': 416, 'city_name': 'West Marystad'}
{'sales_id': 7386163, 'e_id': 4208, 'store_id': 2366, 'sales': 4, 'item_no': 786, 'city_name': 'West Jessica'}
{'sales_id': 9594830, 'e_id': 5199, 'store_id': 3484, 'sales': 4, 'item_no': 788, 'city_name': 'Tylerhaven'}
{'sales_id': 8183983, 'e_id': 4208, 'store_id': 2366, 'sales': 46, 'item_no': 585, 'city_name': 'North Richard'}
{'sales_id': 7648960, 'e_id': 4208, 'store_id': 2366, 'sales': 27, 'item_no': 50, 'city_name': 'Courtneyborough'}
{'sales_id': 8615873, 'e_id': 8, 'store_id': 3484, 'sales': 47, 'item_no': 709, 'city_name': 'North Kristabury'}
{'sales_id': 3601007, 'e_id': 3299, 'store_id': 2366, 'sales': 26, 'item_no': 372, 'city_name': 'North Shannon'}
{'sales_id': 6568842, 'e_id': 5199, 'store_id': 3484, 'sales': 18, 'item_no': 145, 'city_name': 'East Janet'}
{'sales_id': 268212, 'e_id': 5199, 'store_id': 3484, 'sales': 69, 'item_no': 53, 'city_name': 'Ronaldborough'}
{'sales_id': 5374512, 'e_id': 8, 'store_id': 3484, 'sales': 95, 'item_no': 638, 'city_name': 'Garciaport'}
{'sales_id': 1893446, 'e_id': 5199, 'store_id': 3484, 'sales': 78, 'item_no': 940, 'city_name': 'Donaldmouth'}
{'sales_id': 7823868, 'e_id': 4208, 'store_id': 2366, 'sales': 67, 'item_no': 71, 'city_name': 'Walterville'}
{'sales_id': 52702, 'e_id': 3299, 'store_id': 2366, 'sales': 43, 'item_no': 915, 'city_name': 'Nathanside'}
{'sales_id': 3288058, 'e_id': 3299, 'store_id': 2366, 'sales': 41, 'item_no': 15, 'city_name': 'Mcdonaldburgh'}
{'sales_id': 5648586, 'e_id': 7786, 'store_id': 3484, 'sales': 26, 'item_no': 127, 'city_name': 'Barbarafurt'}
{'sales_id': 1062864, 'e_id': 4208, 'store_id': 2366, 'sales': 50, 'item_no': 826, 'city_name': 'East Timothymouth'}
{'sales_id': 5640037, 'e_id': 3299, 'store_id': 2366, 'sales': 8, 'item_no': 553, 'city_name': 'North Briantown'}
{'sales_id': 8322743, 'e_id': 4208, 'store_id': 2366, 'sales': 13, 'item_no': 271, 'city_name': 'North Michelleport'}
{'sales_id': 681773, 'e_id': 2668, 'store_id': 2366, 'sales': 68, 'item_no': 642, 'city_name': 'North Thomasport'}
{'sales_id': 8162634, 'e_id': 3299, 'store_id': 2366, 'sales': 43, 'item_no': 177, 'city_name': 'Larsenport'}
{'sales_id': 1242829, 'e_id': 8, 'store_id': 3484, 'sales': 78, 'item_no': 587, 'city_name': 'South Chloeside'}
{'sales_id': 6133712, 'e_id': 4208, 'store_id': 2366, 'sales': 19, 'item_no': 991, 'city_name': 'Garyshire'}
{'sales_id': 4765065, 'e_id': 7786, 'store_id': 3484, 'sales': 12, 'item_no': 402, 'city_name': 'Youngstad'}
{'sales_id': 3746177, 'e_id': 2668, 'store_id': 2366, 'sales': 51, 'item_no': 926, 'city_name': 'Stewartshire'}
{'sales_id': 9407946, 'e_id': 2668, 'store_id': 2366, 'sales': 59, 'item_no': 845, 'city_name': 'Melindafurt'}
{'sales_id': 4631619, 'e_id': 8, 'store_id': 3484, 'sales': 16, 'item_no': 728, 'city_name': 'Murrayfort'}
{'sales_id': 7075454, 'e_id': 7786, 'store_id': 3484, 'sales': 14, 'item_no': 418, 'city_name': 'Sarahtown'}
{'sales_id': 6384862, 'e_id': 2668, 'store_id': 2366, 'sales': 80, 'item_no': 633, 'city_name': 'Michellemouth'}
{'sales_id': 7917676, 'e_id': 5199, 'store_id': 3484, 'sales': 90, 'item_no': 495, 'city_name': 'West Amy'}
{'sales_id': 8037518, 'e_id': 3299, 'store_id': 2366, 'sales': 93, 'item_no': 18, 'city_name': 'Lake Paulborough'}
{'sales_id': 8623233, 'e_id': 4208, 'store_id': 2366, 'sales': 18, 'item_no': 38, 'city_name': 'Griffinfurt'}
{'sales_id': 4173085, 'e_id': 2668, 'store_id': 2366, 'sales': 51, 'item_no': 933, 'city_name': 'Colemanview'}
{'sales_id': 1911208, 'e_id': 5199, 'store_id': 3484, 'sales': 87, 'item_no': 972, 'city_name': 'Bryanthaven'}
{'sales_id': 978277, 'e_id': 8, 'store_id': 3484, 'sales': 1, 'item_no': 301, 'city_name': 'Jonathanville'}
{'sales_id': 933646, 'e_id': 8, 'store_id': 3484, 'sales': 18, 'item_no': 587, 'city_name': 'Port Stephanieburgh'}
{'sales_id': 3570925, 'e_id': 7786, 'store_id': 3484, 'sales': 73, 'item_no': 718, 'city_name': 'North David'}
{'sales_id': 5322530, 'e_id': 5199, 'store_id': 3484, 'sales': 18, 'item_no': 200, 'city_name': 'West Ryan'}
{'sales_id': 3463396, 'e_id': 4208, 'store_id': 2366, 'sales': 17, 'item_no': 151, 'city_name': 'Jeffreyton'}
{'sales_id': 994360, 'e_id': 4208, 'store_id': 2366, 'sales': 12, 'item_no': 651, 'city_name': 'West Stacey'}
{'sales_id': 1796572, 'e_id': 8, 'store_id': 3484, 'sales': 88, 'item_no': 986, 'city_name': 'Port Travisstad'}
{'sales_id': 6285359, 'e_id': 2668, 'store_id': 2366, 'sales': 93, 'item_no': 611, 'city_name': 'Oscartown'}
{'sales_id': 2142350, 'e_id': 5199, 'store_id': 3484, 'sales': 87, 'item_no': 5, 'city_name': 'Haroldmouth'}
{'sales_id': 3819789, 'e_id': 2668, 'store_id': 2366, 'sales': 94, 'item_no': 196, 'city_name': 'East Karen'}
{'sales_id': 4659760, 'e_id': 3299, 'store_id': 2366, 'sales': 86, 'item_no': 460, 'city_name': 'Andreabury'}
{'sales_id': 6271377, 'e_id': 4208, 'store_id': 2366, 'sales': 100, 'item_no': 625, 'city_name': 'Port Danielfort'}
{'sales_id': 4441645, 'e_id': 8, 'store_id': 3484, 'sales': 18, 'item_no': 703, 'city_name': 'New Anthonyton'}
{'sales_id': 3435144, 'e_id': 2668, 'store_id': 2366, 'sales': 43, 'item_no': 331, 'city_name': 'Port Michael'}
{'sales_id': 4138714, 'e_id': 2668, 'store_id': 2366, 'sales': 90, 'item_no': 188, 'city_name': 'Vasquezville'}
{'sales_id': 7838061, 'e_id': 3299, 'store_id': 2366, 'sales': 28, 'item_no': 520, 'city_name': 'Arthurberg'}
{'sales_id': 9014430, 'e_id': 2668, 'store_id': 2366, 'sales': 61, 'item_no': 257, 'city_name': 'Benitezborough'}
{'sales_id': 1622645, 'e_id': 2668, 'store_id': 2366, 'sales': 73, 'item_no': 218, 'city_name': 'New Juliemouth'}
{'sales_id': 2128193, 'e_id': 7786, 'store_id': 3484, 'sales': 74, 'item_no': 837, 'city_name': 'Katiehaven'}
{'sales_id': 4979068, 'e_id': 3299, 'store_id': 2366, 'sales': 51, 'item_no': 346, 'city_name': 'Howardstad'}
{'sales_id': 5093019, 'e_id': 8, 'store_id': 3484, 'sales': 28, 'item_no': 558, 'city_name': 'East Debra'}
{'sales_id': 3535921, 'e_id': 5199, 'store_id': 3484, 'sales': 70, 'item_no': 54, 'city_name': 'Port Leslie'}
{'sales_id': 8182610, 'e_id': 5199, 'store_id': 3484, 'sales': 65, 'item_no': 1, 'city_name': 'Lake Barbara'}
{'sales_id': 111424, 'e_id': 3299, 'store_id': 2366, 'sales': 71, 'item_no': 887, 'city_name': 'East Monica'}
{'sales_id': 3575458, 'e_id': 5199, 'store_id': 3484, 'sales': 77, 'item_no': 309, 'city_name': 'Andrewview'}
{'sales_id': 3570974, 'e_id': 3299, 'store_id': 2366, 'sales': 76, 'item_no': 304, 'city_name': 'Brownhaven'}
{'sales_id': 5347474, 'e_id': 8, 'store_id': 3484, 'sales': 37, 'item_no': 839, 'city_name': 'New Joshua'}
{'sales_id': 3391297, 'e_id': 5199, 'store_id': 3484, 'sales': 88, 'item_no': 507, 'city_name': 'North Petermouth'}
{'sales_id': 2595142, 'e_id': 2668, 'store_id': 2366, 'sales': 11, 'item_no': 877, 'city_name': 'Griffinfurt'}
{'sales_id': 8210410, 'e_id': 5199, 'store_id': 3484, 'sales': 16, 'item_no': 147, 'city_name': 'East Davidton'}
{'sales_id': 7179813, 'e_id': 8, 'store_id': 3484, 'sales': 93, 'item_no': 111, 'city_name': 'South Gerald'}
{'sales_id': 8678825, 'e_id': 7786, 'store_id': 3484, 'sales': 69, 'item_no': 828, 'city_name': 'North Bruce'}
{'sales_id': 5409297, 'e_id': 5199, 'store_id': 3484, 'sales': 18, 'item_no': 859, 'city_name': 'South Jesusview'}
{'sales_id': 9732979, 'e_id': 2668, 'store_id': 2366, 'sales': 66, 'item_no': 401, 'city_name': 'Juliaport'}
{'sales_id': 6815108, 'e_id': 2668, 'store_id': 2366, 'sales': 56, 'item_no': 93, 'city_name': 'Davisside'}
{'sales_id': 580613, 'e_id': 8, 'store_id': 3484, 'sales': 17, 'item_no': 273, 'city_name': 'Lake Kevin'}
{'sales_id': 5386321, 'e_id': 8, 'store_id': 3484, 'sales': 76, 'item_no': 255, 'city_name': 'North Ryan'}
{'sales_id': 5957650, 'e_id': 2668, 'store_id': 2366, 'sales': 1, 'item_no': 521, 'city_name': 'South Misty'}
{'sales_id': 1572991, 'e_id': 2668, 'store_id': 2366, 'sales': 33, 'item_no': 958, 'city_name': 'Lake Amyburgh'}
{'sales_id': 3358624, 'e_id': 8, 'store_id': 3484, 'sales': 76, 'item_no': 35, 'city_name': 'Barkertown'}
{'sales_id': 314703, 'e_id': 5199, 'store_id': 3484, 'sales': 63, 'item_no': 784, 'city_name': 'New Justinmouth'}
{'sales_id': 8868347, 'e_id': 7786, 'store_id': 3484, 'sales': 99, 'item_no': 464, 'city_name': 'North Bob'}
{'sales_id': 2004666, 'e_id': 3299, 'store_id': 2366, 'sales': 36, 'item_no': 125, 'city_name': 'West Coryburgh'}
{'sales_id': 7614810, 'e_id': 5199, 'store_id': 3484, 'sales': 93, 'item_no': 826, 'city_name': 'Nicholasland'}
{'sales_id': 5711104, 'e_id': 8, 'store_id': 3484, 'sales': 8, 'item_no': 38, 'city_name': 'South Chelseamouth'}
{'sales_id': 5580793, 'e_id': 8, 'store_id': 3484, 'sales': 54, 'item_no': 554, 'city_name': 'Ryanberg'}
{'sales_id': 9575296, 'e_id': 3299, 'store_id': 2366, 'sales': 70, 'item_no': 212, 'city_name': 'Andersonmouth'}
{'sales_id': 1564312, 'e_id': 5199, 'store_id': 3484, 'sales': 91, 'item_no': 471, 'city_name': 'Forbesborough'}
{'sales_id': 1769119, 'e_id': 4208, 'store_id': 2366, 'sales': 58, 'item_no': 824, 'city_name': 'Lake Heidi'}
{'sales_id': 5761342, 'e_id': 5199, 'store_id': 3484, 'sales': 64, 'item_no': 914, 'city_name': 'Port Jenniferbury'}
{'sales_id': 2130618, 'e_id': 8, 'store_id': 3484, 'sales': 50, 'item_no': 423, 'city_name': 'Gregorymouth'}
{'sales_id': 8148995, 'e_id': 8, 'store_id': 3484, 'sales': 36, 'item_no': 275, 'city_name': 'Johnsontown'}
{'sales_id': 1434551, 'e_id': 8, 'store_id': 3484, 'sales': 23, 'item_no': 356, 'city_name': 'Howeland'}
{'sales_id': 4985355, 'e_id': 4208, 'store_id': 2366, 'sales': 98, 'item_no': 766, 'city_name': 'Chaneybury'}
{'sales_id': 9421645, 'e_id': 7786, 'store_id': 3484, 'sales': 34, 'item_no': 956, 'city_name': 'Freemanberg'}
{'sales_id': 9882409, 'e_id': 4208, 'store_id': 2366, 'sales': 81, 'item_no': 933, 'city_name': 'Garymouth'}
{'sales_id': 2024397, 'e_id': 8, 'store_id': 3484, 'sales': 46, 'item_no': 624, 'city_name': 'Lake Michaelton'}
{'sales_id': 2977869, 'e_id': 3299, 'store_id': 2366, 'sales': 1, 'item_no': 414, 'city_name': 'North Meagan'}
{'sales_id': 4005451, 'e_id': 4208, 'store_id': 2366, 'sales': 19, 'item_no': 190, 'city_name': 'Port Clayton'}
{'sales_id': 3902208, 'e_id': 7786, 'store_id': 3484, 'sales': 51, 'item_no': 360, 'city_name': 'South Michelefort'}
{'sales_id': 757958, 'e_id': 4208, 'store_id': 2366, 'sales': 72, 'item_no': 415, 'city_name': 'South Taylorborough'}
{'sales_id': 6649402, 'e_id': 8, 'store_id': 3484, 'sales': 25, 'item_no': 366, 'city_name': 'West Brandonhaven'}
{'sales_id': 8970185, 'e_id': 2668, 'store_id': 2366, 'sales': 15, 'item_no': 214, 'city_name': 'Port Danaview'}
{'sales_id': 1161778, 'e_id': 2668, 'store_id': 2366, 'sales': 95, 'item_no': 994, 'city_name': 'Heathermouth'}
{'sales_id': 982854, 'e_id': 3299, 'store_id': 2366, 'sales': 64, 'item_no': 380, 'city_name': 'South Kaylaport'}
{'sales_id': 8098817, 'e_id': 2668, 'store_id': 2366, 'sales': 68, 'item_no': 298, 'city_name': 'Port Oliviaview'}
{'sales_id': 3512969, 'e_id': 5199, 'store_id': 3484, 'sales': 100, 'item_no': 866, 'city_name': 'East Wayne'}
{'sales_id': 2193475, 'e_id': 5199, 'store_id': 3484, 'sales': 87, 'item_no': 199, 'city_name': 'Joshuafurt'}
{'sales_id': 3073892, 'e_id': 2668, 'store_id': 2366, 'sales': 33, 'item_no': 440, 'city_name': 'North Angela'}
{'sales_id': 18281, 'e_id': 7786, 'store_id': 3484, 'sales': 90, 'item_no': 451, 'city_name': 'Kimborough'}
