{'store_id': 2733, 'e_id': 8824, 'review_score': 1, 'sales_id': 3902522}
{'store_id': 2733, 'e_id': 3854, 'review_score': 6, 'sales_id': 3239807}
{'store_id': 2733, 'e_id': 1102, 'review_score': 9, 'sales_id': 4112476}
{'store_id': 2733, 'e_id': 1102, 'review_score': 5, 'sales_id': 7046056}
{'store_id': 2027, 'e_id': 1855, 'review_score': 0, 'sales_id': 1479201}
{'store_id': 2733, 'e_id': 8824, 'review_score': 9, 'sales_id': 2644256}
{'store_id': 2733, 'e_id': 3854, 'review_score': 4, 'sales_id': 3173337}
{'store_id': 2733, 'e_id': 3854, 'review_score': 6, 'sales_id': 1372479}
{'store_id': 2733, 'e_id': 8824, 'review_score': 10, 'sales_id': 6954185}
{'store_id': 2733, 'e_id': 1102, 'review_score': 7, 'sales_id': 2627608}
{'store_id': 2733, 'e_id': 1102, 'review_score': 2, 'sales_id': 2205517}
{'store_id': 2027, 'e_id': 1855, 'review_score': 8, 'sales_id': 9416485}
{'store_id': 2733, 'e_id': 3854, 'review_score': 2, 'sales_id': 2579030}
{'store_id': 2733, 'e_id': 1102, 'review_score': 9, 'sales_id': 4099936}
{'store_id': 2027, 'e_id': 1855, 'review_score': 6, 'sales_id': 7866660}
{'store_id': 2733, 'e_id': 1102, 'review_score': 3, 'sales_id': 2584568}
{'store_id': 2027, 'e_id': 4190, 'review_score': 6, 'sales_id': 6999912}
{'store_id': 2733, 'e_id': 8824, 'review_score': 1, 'sales_id': 1002285}
{'store_id': 2027, 'e_id': 4190, 'review_score': 10, 'sales_id': 5644604}
{'store_id': 2733, 'e_id': 8824, 'review_score': 1, 'sales_id': 9302564}
{'store_id': 2027, 'e_id': 1855, 'review_score': 8, 'sales_id': 3087767}
{'store_id': 2733, 'e_id': 1102, 'review_score': 0, 'sales_id': 8849725}
{'store_id': 2733, 'e_id': 1102, 'review_score': 6, 'sales_id': 1093018}
{'store_id': 2733, 'e_id': 3854, 'review_score': 4, 'sales_id': 4672774}
{'store_id': 2027, 'e_id': 4190, 'review_score': 3, 'sales_id': 6434030}
{'store_id': 2027, 'e_id': 5756, 'review_score': 4, 'sales_id': 2109099}
