{'sales_id': 1597426, 'e_id': 3854, 'store_id': 2733, 'sales': 36, 'item_no': 446, 'city_name': 'Rickhaven'}
{'sales_id': 6472430, 'e_id': 5756, 'store_id': 2027, 'sales': 83, 'item_no': 703, 'city_name': 'West Leslie'}
{'sales_id': 1304987, 'e_id': 5756, 'store_id': 2027, 'sales': 25, 'item_no': 126, 'city_name': 'West Jesus'}
{'sales_id': 320702, 'e_id': 1855, 'store_id': 2027, 'sales': 61, 'item_no': 436, 'city_name': 'South Jennifer'}
{'sales_id': 9095720, 'e_id': 1102, 'store_id': 2733, 'sales': 53, 'item_no': 328, 'city_name': 'Kevinfurt'}
{'sales_id': 6198725, 'e_id': 5756, 'store_id': 2027, 'sales': 14, 'item_no': 255, 'city_name': 'East Markside'}
{'sales_id': 979353, 'e_id': 8824, 'store_id': 2733, 'sales': 1, 'item_no': 852, 'city_name': 'North Maxwellmouth'}
{'sales_id': 3063020, 'e_id': 1855, 'store_id': 2027, 'sales': 70, 'item_no': 784, 'city_name': 'Lake Scott'}
{'sales_id': 933096, 'e_id': 5756, 'store_id': 2027, 'sales': 69, 'item_no': 153, 'city_name': 'New Robertton'}
{'sales_id': 4225403, 'e_id': 5756, 'store_id': 2027, 'sales': 16, 'item_no': 463, 'city_name': 'Hinesburgh'}
{'sales_id': 7431157, 'e_id': 8824, 'store_id': 2733, 'sales': 74, 'item_no': 436, 'city_name': 'Christinahaven'}
{'sales_id': 1035863, 'e_id': 4190, 'store_id': 2027, 'sales': 51, 'item_no': 624, 'city_name': 'Elizabethberg'}
{'sales_id': 4405184, 'e_id': 3854, 'store_id': 2733, 'sales': 97, 'item_no': 865, 'city_name': 'Randyburgh'}
{'sales_id': 4900000, 'e_id': 8824, 'store_id': 2733, 'sales': 5, 'item_no': 407, 'city_name': 'Port Tanya'}
{'sales_id': 6433735, 'e_id': 8824, 'store_id': 2733, 'sales': 45, 'item_no': 134, 'city_name': 'Lake James'}
{'sales_id': 7721565, 'e_id': 1102, 'store_id': 2733, 'sales': 30, 'item_no': 1, 'city_name': 'Mariashire'}
{'sales_id': 7924537, 'e_id': 3854, 'store_id': 2733, 'sales': 71, 'item_no': 168, 'city_name': 'South Alex'}
{'sales_id': 7698097, 'e_id': 8824, 'store_id': 2733, 'sales': 1, 'item_no': 598, 'city_name': 'Anthonymouth'}
{'sales_id': 3193472, 'e_id': 1102, 'store_id': 2733, 'sales': 60, 'item_no': 69, 'city_name': 'West Lisa'}
{'sales_id': 9041328, 'e_id': 8824, 'store_id': 2733, 'sales': 17, 'item_no': 512, 'city_name': 'Kimfurt'}
{'sales_id': 8844159, 'e_id': 1102, 'store_id': 2733, 'sales': 55, 'item_no': 164, 'city_name': 'West Richard'}
{'sales_id': 2813750, 'e_id': 1102, 'store_id': 2733, 'sales': 61, 'item_no': 884, 'city_name': 'Port Carmenchester'}
{'sales_id': 7966148, 'e_id': 3854, 'store_id': 2733, 'sales': 1, 'item_no': 977, 'city_name': 'Lake Maryburgh'}
{'sales_id': 8360973, 'e_id': 3854, 'store_id': 2733, 'sales': 36, 'item_no': 581, 'city_name': 'Phillipsland'}
{'sales_id': 8292113, 'e_id': 3854, 'store_id': 2733, 'sales': 65, 'item_no': 132, 'city_name': 'Port Heather'}
{'sales_id': 2020104, 'e_id': 5756, 'store_id': 2027, 'sales': 85, 'item_no': 662, 'city_name': 'Samuelton'}
{'sales_id': 7465680, 'e_id': 3854, 'store_id': 2733, 'sales': 40, 'item_no': 60, 'city_name': 'Michealstad'}
{'sales_id': 392261, 'e_id': 1102, 'store_id': 2733, 'sales': 81, 'item_no': 688, 'city_name': 'West Katrinaside'}
{'sales_id': 6074105, 'e_id': 1855, 'store_id': 2027, 'sales': 27, 'item_no': 753, 'city_name': 'Port Raymond'}
{'sales_id': 5757844, 'e_id': 4190, 'store_id': 2027, 'sales': 0, 'item_no': 447, 'city_name': 'North Carolynton'}
{'sales_id': 5738642, 'e_id': 1102, 'store_id': 2733, 'sales': 28, 'item_no': 631, 'city_name': 'New John'}
{'sales_id': 4959753, 'e_id': 1102, 'store_id': 2733, 'sales': 33, 'item_no': 236, 'city_name': 'Sarahside'}
{'sales_id': 6313185, 'e_id': 5756, 'store_id': 2027, 'sales': 82, 'item_no': 495, 'city_name': 'Troymouth'}
{'sales_id': 1921702, 'e_id': 4190, 'store_id': 2027, 'sales': 97, 'item_no': 534, 'city_name': 'Davidburgh'}
{'sales_id': 8245627, 'e_id': 3854, 'store_id': 2733, 'sales': 29, 'item_no': 639, 'city_name': 'Joseborough'}
{'sales_id': 4781883, 'e_id': 8824, 'store_id': 2733, 'sales': 46, 'item_no': 551, 'city_name': 'Port Sierramouth'}
{'sales_id': 9081946, 'e_id': 3854, 'store_id': 2733, 'sales': 53, 'item_no': 875, 'city_name': 'Cynthiahaven'}
{'sales_id': 7190896, 'e_id': 4190, 'store_id': 2027, 'sales': 4, 'item_no': 395, 'city_name': 'Williamberg'}
{'sales_id': 8821102, 'e_id': 1102, 'store_id': 2733, 'sales': 52, 'item_no': 708, 'city_name': 'Anthonyport'}
{'sales_id': 3691765, 'e_id': 4190, 'store_id': 2027, 'sales': 100, 'item_no': 303, 'city_name': 'New Coreystad'}
{'sales_id': 7818158, 'e_id': 3854, 'store_id': 2733, 'sales': 19, 'item_no': 487, 'city_name': 'West Meghan'}
{'sales_id': 5394392, 'e_id': 5756, 'store_id': 2027, 'sales': 44, 'item_no': 907, 'city_name': 'West Lisaton'}
{'sales_id': 3831160, 'e_id': 1855, 'store_id': 2027, 'sales': 38, 'item_no': 272, 'city_name': 'Lauriefurt'}
{'sales_id': 4220593, 'e_id': 1102, 'store_id': 2733, 'sales': 65, 'item_no': 278, 'city_name': 'Lake Ashleyton'}
{'sales_id': 746553, 'e_id': 4190, 'store_id': 2027, 'sales': 39, 'item_no': 552, 'city_name': 'North Josefurt'}
{'sales_id': 9490921, 'e_id': 1102, 'store_id': 2733, 'sales': 57, 'item_no': 282, 'city_name': 'North Ericashire'}
{'sales_id': 6771416, 'e_id': 1102, 'store_id': 2733, 'sales': 7, 'item_no': 250, 'city_name': 'Port Carlamouth'}
{'sales_id': 5847922, 'e_id': 1855, 'store_id': 2027, 'sales': 24, 'item_no': 340, 'city_name': 'Ashleychester'}
{'sales_id': 384914, 'e_id': 1102, 'store_id': 2733, 'sales': 11, 'item_no': 104, 'city_name': 'Lake Amber'}
{'sales_id': 7000798, 'e_id': 1102, 'store_id': 2733, 'sales': 53, 'item_no': 139, 'city_name': 'Port Ericborough'}
{'sales_id': 4648340, 'e_id': 1102, 'store_id': 2733, 'sales': 16, 'item_no': 180, 'city_name': 'Ritaburgh'}
{'sales_id': 2870294, 'e_id': 1855, 'store_id': 2027, 'sales': 88, 'item_no': 211, 'city_name': 'Deannaport'}
{'sales_id': 4268733, 'e_id': 5756, 'store_id': 2027, 'sales': 21, 'item_no': 221, 'city_name': 'Matthewside'}
{'sales_id': 6780956, 'e_id': 1102, 'store_id': 2733, 'sales': 20, 'item_no': 205, 'city_name': 'West Nicoleview'}
{'sales_id': 466025, 'e_id': 8824, 'store_id': 2733, 'sales': 1, 'item_no': 970, 'city_name': 'New Melissafort'}
{'sales_id': 7451463, 'e_id': 3854, 'store_id': 2733, 'sales': 14, 'item_no': 855, 'city_name': 'Lake Allentown'}
{'sales_id': 5203188, 'e_id': 1102, 'store_id': 2733, 'sales': 99, 'item_no': 416, 'city_name': 'North Nicolemouth'}
{'sales_id': 374997, 'e_id': 4190, 'store_id': 2027, 'sales': 99, 'item_no': 695, 'city_name': 'East Ambershire'}
{'sales_id': 8359884, 'e_id': 8824, 'store_id': 2733, 'sales': 54, 'item_no': 454, 'city_name': 'New Larrybury'}
{'sales_id': 9598294, 'e_id': 3854, 'store_id': 2733, 'sales': 3, 'item_no': 425, 'city_name': 'Parkschester'}
{'sales_id': 5816778, 'e_id': 5756, 'store_id': 2027, 'sales': 92, 'item_no': 897, 'city_name': 'Lake Sean'}
{'sales_id': 9546444, 'e_id': 1855, 'store_id': 2027, 'sales': 72, 'item_no': 748, 'city_name': 'East Keithfurt'}
{'sales_id': 395801, 'e_id': 8824, 'store_id': 2733, 'sales': 93, 'item_no': 884, 'city_name': 'Troyfort'}
{'sales_id': 7881449, 'e_id': 1102, 'store_id': 2733, 'sales': 89, 'item_no': 920, 'city_name': 'West Cody'}
{'sales_id': 6929495, 'e_id': 5756, 'store_id': 2027, 'sales': 76, 'item_no': 941, 'city_name': 'East Michael'}
{'sales_id': 4909659, 'e_id': 5756, 'store_id': 2027, 'sales': 74, 'item_no': 372, 'city_name': 'Mcfarlandport'}
{'sales_id': 4846731, 'e_id': 8824, 'store_id': 2733, 'sales': 49, 'item_no': 563, 'city_name': 'Hunterbury'}
{'sales_id': 5992267, 'e_id': 5756, 'store_id': 2027, 'sales': 99, 'item_no': 139, 'city_name': 'Timothyland'}
{'sales_id': 8400822, 'e_id': 1102, 'store_id': 2733, 'sales': 95, 'item_no': 414, 'city_name': 'Tylerfort'}
{'sales_id': 6467735, 'e_id': 8824, 'store_id': 2733, 'sales': 70, 'item_no': 465, 'city_name': 'West Michaelton'}
{'sales_id': 5076965, 'e_id': 1102, 'store_id': 2733, 'sales': 37, 'item_no': 350, 'city_name': 'Kimberlyview'}
{'sales_id': 5203781, 'e_id': 1102, 'store_id': 2733, 'sales': 24, 'item_no': 222, 'city_name': 'North Debbie'}
{'sales_id': 6243500, 'e_id': 1102, 'store_id': 2733, 'sales': 92, 'item_no': 41, 'city_name': 'Lake Matthewborough'}
{'sales_id': 7932621, 'e_id': 1102, 'store_id': 2733, 'sales': 68, 'item_no': 917, 'city_name': 'South Melissa'}
{'sales_id': 4705337, 'e_id': 1855, 'store_id': 2027, 'sales': 8, 'item_no': 655, 'city_name': 'North Barbara'}
{'sales_id': 1123209, 'e_id': 4190, 'store_id': 2027, 'sales': 81, 'item_no': 199, 'city_name': 'Grahamfort'}
{'sales_id': 9581649, 'e_id': 1102, 'store_id': 2733, 'sales': 2, 'item_no': 142, 'city_name': 'Boyletown'}
{'sales_id': 2884675, 'e_id': 3854, 'store_id': 2733, 'sales': 85, 'item_no': 698, 'city_name': 'Myersland'}
{'sales_id': 8294185, 'e_id': 4190, 'store_id': 2027, 'sales': 26, 'item_no': 729, 'city_name': 'Myersbury'}
{'sales_id': 4267978, 'e_id': 1855, 'store_id': 2027, 'sales': 39, 'item_no': 187, 'city_name': 'Nataliefurt'}
{'sales_id': 946738, 'e_id': 8824, 'store_id': 2733, 'sales': 84, 'item_no': 583, 'city_name': 'Kingbury'}
{'sales_id': 502478, 'e_id': 4190, 'store_id': 2027, 'sales': 68, 'item_no': 136, 'city_name': 'Padillaview'}
{'sales_id': 3223070, 'e_id': 1102, 'store_id': 2733, 'sales': 64, 'item_no': 293, 'city_name': 'Kathyport'}
{'sales_id': 6958081, 'e_id': 3854, 'store_id': 2733, 'sales': 82, 'item_no': 181, 'city_name': 'Jeromechester'}
{'sales_id': 1818412, 'e_id': 4190, 'store_id': 2027, 'sales': 45, 'item_no': 958, 'city_name': 'Mcgeeland'}
{'sales_id': 1695832, 'e_id': 8824, 'store_id': 2733, 'sales': 46, 'item_no': 183, 'city_name': 'Brownburgh'}
{'sales_id': 7288718, 'e_id': 5756, 'store_id': 2027, 'sales': 47, 'item_no': 15, 'city_name': 'Katieton'}
{'sales_id': 3417520, 'e_id': 5756, 'store_id': 2027, 'sales': 85, 'item_no': 820, 'city_name': 'Ronaldmouth'}
{'sales_id': 6807517, 'e_id': 1855, 'store_id': 2027, 'sales': 50, 'item_no': 968, 'city_name': 'South Daniel'}
{'sales_id': 8509029, 'e_id': 1102, 'store_id': 2733, 'sales': 44, 'item_no': 992, 'city_name': 'Leeview'}
{'sales_id': 477554, 'e_id': 8824, 'store_id': 2733, 'sales': 81, 'item_no': 144, 'city_name': 'Tommyhaven'}
{'sales_id': 4627012, 'e_id': 1102, 'store_id': 2733, 'sales': 6, 'item_no': 440, 'city_name': 'East Ashley'}
{'sales_id': 9096939, 'e_id': 1102, 'store_id': 2733, 'sales': 51, 'item_no': 305, 'city_name': 'Lake Robertfort'}
{'sales_id': 244924, 'e_id': 1102, 'store_id': 2733, 'sales': 9, 'item_no': 46, 'city_name': 'New Angela'}
{'sales_id': 3696916, 'e_id': 1855, 'store_id': 2027, 'sales': 17, 'item_no': 76, 'city_name': 'New Meganstad'}
{'sales_id': 8882833, 'e_id': 1855, 'store_id': 2027, 'sales': 32, 'item_no': 328, 'city_name': 'Williamsberg'}
{'sales_id': 3804914, 'e_id': 8824, 'store_id': 2733, 'sales': 40, 'item_no': 177, 'city_name': 'New Derek'}
{'sales_id': 3903960, 'e_id': 1855, 'store_id': 2027, 'sales': 28, 'item_no': 887, 'city_name': 'Port Cindyfort'}
{'sales_id': 2297814, 'e_id': 1102, 'store_id': 2733, 'sales': 93, 'item_no': 414, 'city_name': 'North Gary'}
{'sales_id': 5160629, 'e_id': 1102, 'store_id': 2733, 'sales': 69, 'item_no': 836, 'city_name': 'South Brittanyport'}
{'sales_id': 706766, 'e_id': 5756, 'store_id': 2027, 'sales': 54, 'item_no': 41, 'city_name': 'Lake Patrickville'}
{'sales_id': 8056583, 'e_id': 8824, 'store_id': 2733, 'sales': 24, 'item_no': 439, 'city_name': 'Donnamouth'}
{'sales_id': 5568114, 'e_id': 8824, 'store_id': 2733, 'sales': 72, 'item_no': 367, 'city_name': 'New Stephenville'}
{'sales_id': 7973664, 'e_id': 4190, 'store_id': 2027, 'sales': 45, 'item_no': 947, 'city_name': 'Turnerland'}
{'sales_id': 7486885, 'e_id': 4190, 'store_id': 2027, 'sales': 36, 'item_no': 505, 'city_name': 'Riverashire'}
{'sales_id': 8246476, 'e_id': 8824, 'store_id': 2733, 'sales': 16, 'item_no': 2, 'city_name': 'Hansenfort'}
{'sales_id': 7602382, 'e_id': 4190, 'store_id': 2027, 'sales': 17, 'item_no': 814, 'city_name': 'Scottmouth'}
{'sales_id': 5393523, 'e_id': 1102, 'store_id': 2733, 'sales': 79, 'item_no': 789, 'city_name': 'East Yolanda'}
{'sales_id': 5542362, 'e_id': 4190, 'store_id': 2027, 'sales': 25, 'item_no': 505, 'city_name': 'Ewingburgh'}
{'sales_id': 8219129, 'e_id': 4190, 'store_id': 2027, 'sales': 72, 'item_no': 494, 'city_name': 'Port Edwardbury'}
{'sales_id': 83585, 'e_id': 1102, 'store_id': 2733, 'sales': 25, 'item_no': 22, 'city_name': 'Charlesview'}
{'sales_id': 1318327, 'e_id': 1102, 'store_id': 2733, 'sales': 7, 'item_no': 183, 'city_name': 'Jasonchester'}
{'sales_id': 7653647, 'e_id': 1102, 'store_id': 2733, 'sales': 90, 'item_no': 419, 'city_name': 'East Katherine'}
{'sales_id': 3159935, 'e_id': 1102, 'store_id': 2733, 'sales': 54, 'item_no': 412, 'city_name': 'Erinberg'}
{'sales_id': 9913111, 'e_id': 8824, 'store_id': 2733, 'sales': 20, 'item_no': 910, 'city_name': 'Lake Michaelberg'}
{'sales_id': 1591001, 'e_id': 5756, 'store_id': 2027, 'sales': 4, 'item_no': 668, 'city_name': 'Lake Tiffanybury'}
{'sales_id': 3715500, 'e_id': 1102, 'store_id': 2733, 'sales': 49, 'item_no': 124, 'city_name': 'Port Brianstad'}
{'sales_id': 6886067, 'e_id': 1102, 'store_id': 2733, 'sales': 68, 'item_no': 421, 'city_name': 'Lake Patriciatown'}
{'sales_id': 1275869, 'e_id': 1855, 'store_id': 2027, 'sales': 41, 'item_no': 908, 'city_name': 'West Margaretmouth'}
{'sales_id': 7250864, 'e_id': 1102, 'store_id': 2733, 'sales': 34, 'item_no': 479, 'city_name': 'Charlesville'}
{'sales_id': 5186669, 'e_id': 3854, 'store_id': 2733, 'sales': 87, 'item_no': 858, 'city_name': 'West Natalieside'}
{'sales_id': 9086035, 'e_id': 4190, 'store_id': 2027, 'sales': 71, 'item_no': 961, 'city_name': 'North Jenniferchester'}
{'sales_id': 8117617, 'e_id': 5756, 'store_id': 2027, 'sales': 16, 'item_no': 188, 'city_name': 'Conwayfurt'}
{'sales_id': 5050185, 'e_id': 1855, 'store_id': 2027, 'sales': 78, 'item_no': 818, 'city_name': 'North Yvonneburgh'}
{'sales_id': 368949, 'e_id': 8824, 'store_id': 2733, 'sales': 82, 'item_no': 170, 'city_name': 'Meganview'}
{'sales_id': 6378208, 'e_id': 5756, 'store_id': 2027, 'sales': 29, 'item_no': 128, 'city_name': 'Waltersside'}
{'sales_id': 79430, 'e_id': 1855, 'store_id': 2027, 'sales': 93, 'item_no': 166, 'city_name': 'Alexandraberg'}
{'sales_id': 1294324, 'e_id': 1855, 'store_id': 2027, 'sales': 76, 'item_no': 806, 'city_name': 'Danastad'}
{'sales_id': 6252216, 'e_id': 5756, 'store_id': 2027, 'sales': 22, 'item_no': 442, 'city_name': 'South Abigailtown'}
{'sales_id': 8333979, 'e_id': 8824, 'store_id': 2733, 'sales': 62, 'item_no': 520, 'city_name': 'Lake Marc'}
{'sales_id': 18086, 'e_id': 4190, 'store_id': 2027, 'sales': 87, 'item_no': 155, 'city_name': 'New Joshuastad'}
{'sales_id': 8135582, 'e_id': 3854, 'store_id': 2733, 'sales': 38, 'item_no': 387, 'city_name': 'Hernandezborough'}
{'sales_id': 3816980, 'e_id': 8824, 'store_id': 2733, 'sales': 7, 'item_no': 934, 'city_name': 'East Margaret'}
{'sales_id': 4940126, 'e_id': 3854, 'store_id': 2733, 'sales': 65, 'item_no': 653, 'city_name': 'Jimenezland'}
{'sales_id': 737034, 'e_id': 5756, 'store_id': 2027, 'sales': 37, 'item_no': 804, 'city_name': 'Tiffanymouth'}
{'sales_id': 4457070, 'e_id': 3854, 'store_id': 2733, 'sales': 100, 'item_no': 904, 'city_name': 'South Cassandratown'}
{'sales_id': 1099212, 'e_id': 5756, 'store_id': 2027, 'sales': 11, 'item_no': 408, 'city_name': 'East James'}
{'sales_id': 5815975, 'e_id': 1855, 'store_id': 2027, 'sales': 75, 'item_no': 963, 'city_name': 'Laurenport'}
{'sales_id': 5494380, 'e_id': 4190, 'store_id': 2027, 'sales': 61, 'item_no': 540, 'city_name': 'East Raymondville'}
{'sales_id': 9640771, 'e_id': 5756, 'store_id': 2027, 'sales': 10, 'item_no': 157, 'city_name': 'South Christopher'}
{'sales_id': 9779454, 'e_id': 1855, 'store_id': 2027, 'sales': 99, 'item_no': 149, 'city_name': 'Odonnellchester'}
{'sales_id': 3653323, 'e_id': 3854, 'store_id': 2733, 'sales': 36, 'item_no': 7, 'city_name': 'Andrewland'}
{'sales_id': 1416258, 'e_id': 4190, 'store_id': 2027, 'sales': 32, 'item_no': 271, 'city_name': 'North Leslie'}
{'sales_id': 7149317, 'e_id': 1102, 'store_id': 2733, 'sales': 51, 'item_no': 370, 'city_name': 'Isaiahview'}
{'sales_id': 7395358, 'e_id': 4190, 'store_id': 2027, 'sales': 91, 'item_no': 273, 'city_name': 'Rodriguezshire'}
{'sales_id': 1708191, 'e_id': 5756, 'store_id': 2027, 'sales': 63, 'item_no': 338, 'city_name': 'Sarahbury'}
{'sales_id': 7164965, 'e_id': 4190, 'store_id': 2027, 'sales': 27, 'item_no': 228, 'city_name': 'Townsendshire'}
{'sales_id': 3026513, 'e_id': 1855, 'store_id': 2027, 'sales': 28, 'item_no': 704, 'city_name': 'Port Christinaland'}
{'sales_id': 4493721, 'e_id': 4190, 'store_id': 2027, 'sales': 68, 'item_no': 601, 'city_name': 'New Karenville'}
{'sales_id': 8004831, 'e_id': 3854, 'store_id': 2733, 'sales': 84, 'item_no': 748, 'city_name': 'West Jessicastad'}
{'sales_id': 2836247, 'e_id': 8824, 'store_id': 2733, 'sales': 12, 'item_no': 123, 'city_name': 'Lake Gregory'}
{'sales_id': 5818599, 'e_id': 1855, 'store_id': 2027, 'sales': 3, 'item_no': 204, 'city_name': 'Davidfurt'}
{'sales_id': 1488361, 'e_id': 5756, 'store_id': 2027, 'sales': 20, 'item_no': 980, 'city_name': 'Kathrynville'}
{'sales_id': 1048420, 'e_id': 1102, 'store_id': 2733, 'sales': 50, 'item_no': 497, 'city_name': 'North Troy'}
{'sales_id': 9792746, 'e_id': 3854, 'store_id': 2733, 'sales': 96, 'item_no': 736, 'city_name': 'East Michael'}
{'sales_id': 3576566, 'e_id': 4190, 'store_id': 2027, 'sales': 85, 'item_no': 681, 'city_name': 'Kimberlyview'}
{'sales_id': 1418434, 'e_id': 3854, 'store_id': 2733, 'sales': 10, 'item_no': 529, 'city_name': 'Morganshire'}
{'sales_id': 949429, 'e_id': 1855, 'store_id': 2027, 'sales': 85, 'item_no': 367, 'city_name': 'North Garytown'}
{'sales_id': 3529898, 'e_id': 8824, 'store_id': 2733, 'sales': 92, 'item_no': 695, 'city_name': 'Vanessaton'}
{'sales_id': 7550735, 'e_id': 5756, 'store_id': 2027, 'sales': 65, 'item_no': 304, 'city_name': 'New Alexandra'}
{'sales_id': 728912, 'e_id': 4190, 'store_id': 2027, 'sales': 10, 'item_no': 707, 'city_name': 'Robertoburgh'}
{'sales_id': 9592697, 'e_id': 4190, 'store_id': 2027, 'sales': 59, 'item_no': 999, 'city_name': 'Kellyport'}
{'sales_id': 3010699, 'e_id': 1102, 'store_id': 2733, 'sales': 68, 'item_no': 933, 'city_name': 'East Williammouth'}
{'sales_id': 3379953, 'e_id': 8824, 'store_id': 2733, 'sales': 18, 'item_no': 901, 'city_name': 'Fowlerborough'}
{'sales_id': 8817874, 'e_id': 1102, 'store_id': 2733, 'sales': 85, 'item_no': 706, 'city_name': 'South Caitlinside'}
{'sales_id': 9684707, 'e_id': 3854, 'store_id': 2733, 'sales': 1, 'item_no': 523, 'city_name': 'Kimberlyfurt'}
{'sales_id': 318602, 'e_id': 3854, 'store_id': 2733, 'sales': 85, 'item_no': 531, 'city_name': 'East Jameschester'}
{'sales_id': 8660718, 'e_id': 1102, 'store_id': 2733, 'sales': 43, 'item_no': 474, 'city_name': 'Hartstad'}
{'sales_id': 7491250, 'e_id': 1102, 'store_id': 2733, 'sales': 69, 'item_no': 365, 'city_name': 'Smithberg'}
{'sales_id': 8690443, 'e_id': 1855, 'store_id': 2027, 'sales': 94, 'item_no': 202, 'city_name': 'South Paulshire'}
{'sales_id': 2732568, 'e_id': 5756, 'store_id': 2027, 'sales': 96, 'item_no': 776, 'city_name': 'Michelleville'}
{'sales_id': 4020166, 'e_id': 1102, 'store_id': 2733, 'sales': 36, 'item_no': 134, 'city_name': 'East Judymouth'}
{'sales_id': 5539246, 'e_id': 3854, 'store_id': 2733, 'sales': 51, 'item_no': 571, 'city_name': 'Port Melvinhaven'}
{'sales_id': 1842335, 'e_id': 1102, 'store_id': 2733, 'sales': 86, 'item_no': 78, 'city_name': 'West Sharon'}
{'sales_id': 6375754, 'e_id': 1102, 'store_id': 2733, 'sales': 90, 'item_no': 602, 'city_name': 'Port Dominique'}
{'sales_id': 8572872, 'e_id': 5756, 'store_id': 2027, 'sales': 43, 'item_no': 943, 'city_name': 'Port Lori'}
{'sales_id': 6683479, 'e_id': 1102, 'store_id': 2733, 'sales': 33, 'item_no': 13, 'city_name': 'Stevenburgh'}
{'sales_id': 8731725, 'e_id': 5756, 'store_id': 2027, 'sales': 11, 'item_no': 814, 'city_name': 'Hodgeborough'}
{'sales_id': 9171581, 'e_id': 4190, 'store_id': 2027, 'sales': 24, 'item_no': 416, 'city_name': 'Smithmouth'}
{'sales_id': 3444442, 'e_id': 1855, 'store_id': 2027, 'sales': 52, 'item_no': 450, 'city_name': 'Phillipsstad'}
{'sales_id': 8827678, 'e_id': 3854, 'store_id': 2733, 'sales': 58, 'item_no': 848, 'city_name': 'East Markside'}
{'sales_id': 7227939, 'e_id': 8824, 'store_id': 2733, 'sales': 88, 'item_no': 571, 'city_name': 'North Margaret'}
{'sales_id': 5562778, 'e_id': 8824, 'store_id': 2733, 'sales': 26, 'item_no': 295, 'city_name': 'East Timothyfort'}
{'sales_id': 101345, 'e_id': 4190, 'store_id': 2027, 'sales': 0, 'item_no': 651, 'city_name': 'South Peter'}
{'sales_id': 4245493, 'e_id': 1855, 'store_id': 2027, 'sales': 80, 'item_no': 317, 'city_name': 'Vargasside'}
{'sales_id': 1387377, 'e_id': 8824, 'store_id': 2733, 'sales': 96, 'item_no': 929, 'city_name': 'South Richardland'}
{'sales_id': 1448318, 'e_id': 1102, 'store_id': 2733, 'sales': 86, 'item_no': 450, 'city_name': 'North Sarah'}
{'sales_id': 2253937, 'e_id': 4190, 'store_id': 2027, 'sales': 20, 'item_no': 221, 'city_name': 'Riosville'}
{'sales_id': 2310341, 'e_id': 5756, 'store_id': 2027, 'sales': 72, 'item_no': 535, 'city_name': 'North Adam'}
{'sales_id': 6487329, 'e_id': 4190, 'store_id': 2027, 'sales': 45, 'item_no': 49, 'city_name': 'Josephstad'}
{'sales_id': 5820751, 'e_id': 5756, 'store_id': 2027, 'sales': 23, 'item_no': 41, 'city_name': 'Wonghaven'}
{'sales_id': 5019144, 'e_id': 1102, 'store_id': 2733, 'sales': 10, 'item_no': 288, 'city_name': 'Lake David'}
{'sales_id': 1017285, 'e_id': 1855, 'store_id': 2027, 'sales': 63, 'item_no': 242, 'city_name': 'West Rickyside'}
{'sales_id': 2939425, 'e_id': 1102, 'store_id': 2733, 'sales': 31, 'item_no': 110, 'city_name': 'Gomezbury'}
{'sales_id': 4701955, 'e_id': 8824, 'store_id': 2733, 'sales': 39, 'item_no': 965, 'city_name': 'West Scottview'}
{'sales_id': 1018828, 'e_id': 1855, 'store_id': 2027, 'sales': 93, 'item_no': 549, 'city_name': 'Christensenhaven'}
{'sales_id': 8599834, 'e_id': 1855, 'store_id': 2027, 'sales': 15, 'item_no': 158, 'city_name': 'North Wendyshire'}
{'sales_id': 4257988, 'e_id': 4190, 'store_id': 2027, 'sales': 5, 'item_no': 543, 'city_name': 'South Jamieside'}
{'sales_id': 1917315, 'e_id': 1102, 'store_id': 2733, 'sales': 95, 'item_no': 863, 'city_name': 'Port Samanthatown'}
{'sales_id': 9623167, 'e_id': 1102, 'store_id': 2733, 'sales': 90, 'item_no': 196, 'city_name': 'Robertville'}
{'sales_id': 9525164, 'e_id': 4190, 'store_id': 2027, 'sales': 78, 'item_no': 276, 'city_name': 'North David'}
{'sales_id': 1380724, 'e_id': 8824, 'store_id': 2733, 'sales': 77, 'item_no': 783, 'city_name': 'Wandaland'}
{'sales_id': 119634, 'e_id': 5756, 'store_id': 2027, 'sales': 49, 'item_no': 83, 'city_name': 'Murphyville'}
{'sales_id': 4445291, 'e_id': 1102, 'store_id': 2733, 'sales': 36, 'item_no': 433, 'city_name': 'Austinland'}
{'sales_id': 318180, 'e_id': 4190, 'store_id': 2027, 'sales': 33, 'item_no': 514, 'city_name': 'North Cameronfort'}
{'sales_id': 6359144, 'e_id': 8824, 'store_id': 2733, 'sales': 70, 'item_no': 492, 'city_name': 'Maynardbury'}
{'sales_id': 2849434, 'e_id': 4190, 'store_id': 2027, 'sales': 65, 'item_no': 918, 'city_name': 'South Ryan'}
{'sales_id': 5812950, 'e_id': 3854, 'store_id': 2733, 'sales': 34, 'item_no': 29, 'city_name': 'Montgomeryburgh'}
{'sales_id': 1254457, 'e_id': 3854, 'store_id': 2733, 'sales': 78, 'item_no': 887, 'city_name': 'New Brendaland'}
{'sales_id': 5917114, 'e_id': 4190, 'store_id': 2027, 'sales': 85, 'item_no': 283, 'city_name': 'Port Richard'}
{'sales_id': 3033288, 'e_id': 3854, 'store_id': 2733, 'sales': 27, 'item_no': 960, 'city_name': 'Lake Linda'}
{'sales_id': 6573743, 'e_id': 4190, 'store_id': 2027, 'sales': 27, 'item_no': 691, 'city_name': 'Thomasside'}
