{'sales_id': 71514, 'e_id': 2133, 'store_id': 3863, 'sales': 51, 'item_no': 179, 'city_name': 'Jonesland'}
{'sales_id': 5986239, 'e_id': 7292, 'store_id': 3863, 'sales': 53, 'item_no': 523, 'city_name': 'Lake Mary'}
{'sales_id': 7495739, 'e_id': 2133, 'store_id': 3863, 'sales': 56, 'item_no': 40, 'city_name': 'New Angel'}
{'sales_id': 7473804, 'e_id': 3679, 'store_id': 3863, 'sales': 32, 'item_no': 655, 'city_name': 'Christinachester'}
{'sales_id': 7160943, 'e_id': 2133, 'store_id': 3863, 'sales': 2, 'item_no': 365, 'city_name': 'Griffinberg'}
{'sales_id': 6125733, 'e_id': 3679, 'store_id': 3863, 'sales': 24, 'item_no': 508, 'city_name': 'Peterberg'}
{'sales_id': 6816987, 'e_id': 7292, 'store_id': 3863, 'sales': 55, 'item_no': 701, 'city_name': 'Mannside'}
{'sales_id': 91478, 'e_id': 3679, 'store_id': 3863, 'sales': 22, 'item_no': 404, 'city_name': 'East Marytown'}
{'sales_id': 8674005, 'e_id': 6510, 'store_id': 1467, 'sales': 15, 'item_no': 601, 'city_name': 'Brooksmouth'}
{'sales_id': 8538491, 'e_id': 2133, 'store_id': 3863, 'sales': 88, 'item_no': 497, 'city_name': 'New Dawnborough'}
{'sales_id': 4977151, 'e_id': 7292, 'store_id': 3863, 'sales': 76, 'item_no': 35, 'city_name': 'Richmondburgh'}
{'sales_id': 7214837, 'e_id': 2133, 'store_id': 3863, 'sales': 0, 'item_no': 151, 'city_name': 'East Lacey'}
{'sales_id': 8935812, 'e_id': 2061, 'store_id': 1467, 'sales': 57, 'item_no': 27, 'city_name': 'North Sierrafort'}
{'sales_id': 2242715, 'e_id': 3679, 'store_id': 3863, 'sales': 39, 'item_no': 969, 'city_name': 'Landrymouth'}
{'sales_id': 7878002, 'e_id': 2133, 'store_id': 3863, 'sales': 59, 'item_no': 201, 'city_name': 'Evelynview'}
{'sales_id': 3748954, 'e_id': 8938, 'store_id': 1467, 'sales': 31, 'item_no': 105, 'city_name': 'Nicholasfort'}
{'sales_id': 759656, 'e_id': 3679, 'store_id': 3863, 'sales': 65, 'item_no': 544, 'city_name': 'New Kevin'}
{'sales_id': 2713661, 'e_id': 3679, 'store_id': 3863, 'sales': 31, 'item_no': 136, 'city_name': 'Laceyside'}
{'sales_id': 1492603, 'e_id': 2061, 'store_id': 1467, 'sales': 51, 'item_no': 343, 'city_name': 'Leeville'}
{'sales_id': 6182960, 'e_id': 6510, 'store_id': 1467, 'sales': 30, 'item_no': 575, 'city_name': 'Johnstonchester'}
{'sales_id': 7850104, 'e_id': 3679, 'store_id': 3863, 'sales': 12, 'item_no': 579, 'city_name': 'Walshborough'}
{'sales_id': 1545042, 'e_id': 2133, 'store_id': 3863, 'sales': 69, 'item_no': 588, 'city_name': 'Lewisview'}
{'sales_id': 5054433, 'e_id': 6510, 'store_id': 1467, 'sales': 59, 'item_no': 123, 'city_name': 'Nancymouth'}
{'sales_id': 8542775, 'e_id': 2061, 'store_id': 1467, 'sales': 33, 'item_no': 294, 'city_name': 'Lake Jacobport'}
{'sales_id': 6413402, 'e_id': 8938, 'store_id': 1467, 'sales': 46, 'item_no': 51, 'city_name': 'New Sharon'}
{'sales_id': 5295541, 'e_id': 2133, 'store_id': 3863, 'sales': 67, 'item_no': 32, 'city_name': 'Jennifermouth'}
{'sales_id': 8758196, 'e_id': 3679, 'store_id': 3863, 'sales': 98, 'item_no': 151, 'city_name': 'North Jonshire'}
{'sales_id': 7990536, 'e_id': 2133, 'store_id': 3863, 'sales': 96, 'item_no': 316, 'city_name': 'Justinville'}
{'sales_id': 4064375, 'e_id': 2061, 'store_id': 1467, 'sales': 65, 'item_no': 398, 'city_name': 'New Jesseton'}
{'sales_id': 6869716, 'e_id': 6510, 'store_id': 1467, 'sales': 57, 'item_no': 366, 'city_name': 'West Jamesside'}
{'sales_id': 7046105, 'e_id': 7292, 'store_id': 3863, 'sales': 90, 'item_no': 72, 'city_name': 'Colleenland'}
{'sales_id': 2592328, 'e_id': 2133, 'store_id': 3863, 'sales': 91, 'item_no': 267, 'city_name': 'Crystalhaven'}
{'sales_id': 7835214, 'e_id': 8938, 'store_id': 1467, 'sales': 87, 'item_no': 738, 'city_name': 'Brandifort'}
{'sales_id': 3518504, 'e_id': 6510, 'store_id': 1467, 'sales': 38, 'item_no': 357, 'city_name': 'Adamschester'}
{'sales_id': 1392887, 'e_id': 7292, 'store_id': 3863, 'sales': 66, 'item_no': 657, 'city_name': 'New Kevin'}
{'sales_id': 7660019, 'e_id': 3679, 'store_id': 3863, 'sales': 63, 'item_no': 520, 'city_name': 'Matthewhaven'}
{'sales_id': 6889657, 'e_id': 7292, 'store_id': 3863, 'sales': 22, 'item_no': 541, 'city_name': 'Dustinborough'}
{'sales_id': 8551145, 'e_id': 2133, 'store_id': 3863, 'sales': 44, 'item_no': 115, 'city_name': 'Haleyborough'}
{'sales_id': 2378836, 'e_id': 6510, 'store_id': 1467, 'sales': 63, 'item_no': 46, 'city_name': 'Thompsonville'}
{'sales_id': 9992695, 'e_id': 2133, 'store_id': 3863, 'sales': 4, 'item_no': 835, 'city_name': 'Mariabury'}
{'sales_id': 7343019, 'e_id': 7292, 'store_id': 3863, 'sales': 78, 'item_no': 522, 'city_name': 'Allisonport'}
{'sales_id': 1629560, 'e_id': 7292, 'store_id': 3863, 'sales': 50, 'item_no': 102, 'city_name': 'East Christina'}
{'sales_id': 2911885, 'e_id': 3679, 'store_id': 3863, 'sales': 53, 'item_no': 219, 'city_name': 'New Danielle'}
{'sales_id': 1784449, 'e_id': 3679, 'store_id': 3863, 'sales': 69, 'item_no': 471, 'city_name': 'West Stephaniemouth'}
{'sales_id': 1957295, 'e_id': 3679, 'store_id': 3863, 'sales': 37, 'item_no': 900, 'city_name': 'South Markberg'}
{'sales_id': 1155213, 'e_id': 2133, 'store_id': 3863, 'sales': 79, 'item_no': 345, 'city_name': 'Kimberlyberg'}
{'sales_id': 6008413, 'e_id': 2061, 'store_id': 1467, 'sales': 2, 'item_no': 726, 'city_name': 'Adamsfort'}
{'sales_id': 7259705, 'e_id': 6510, 'store_id': 1467, 'sales': 75, 'item_no': 528, 'city_name': 'South Melissa'}
{'sales_id': 1318158, 'e_id': 2061, 'store_id': 1467, 'sales': 30, 'item_no': 481, 'city_name': 'East Karen'}
{'sales_id': 1344088, 'e_id': 8938, 'store_id': 1467, 'sales': 86, 'item_no': 432, 'city_name': 'Theresafurt'}
{'sales_id': 8741637, 'e_id': 7292, 'store_id': 3863, 'sales': 68, 'item_no': 56, 'city_name': 'West Sharonmouth'}
{'sales_id': 5353894, 'e_id': 6510, 'store_id': 1467, 'sales': 6, 'item_no': 188, 'city_name': 'East Matthew'}
{'sales_id': 5633699, 'e_id': 3679, 'store_id': 3863, 'sales': 58, 'item_no': 312, 'city_name': 'North Patriciatown'}
{'sales_id': 1458012, 'e_id': 8938, 'store_id': 1467, 'sales': 4, 'item_no': 656, 'city_name': 'Holmeschester'}
{'sales_id': 3856223, 'e_id': 8938, 'store_id': 1467, 'sales': 95, 'item_no': 971, 'city_name': 'South Timothymouth'}
{'sales_id': 7645264, 'e_id': 3679, 'store_id': 3863, 'sales': 68, 'item_no': 642, 'city_name': 'New Michaelville'}
{'sales_id': 1273275, 'e_id': 8938, 'store_id': 1467, 'sales': 15, 'item_no': 877, 'city_name': 'East Jasminemouth'}
{'sales_id': 7482820, 'e_id': 7292, 'store_id': 3863, 'sales': 75, 'item_no': 669, 'city_name': 'New Emilytown'}
{'sales_id': 5452926, 'e_id': 8938, 'store_id': 1467, 'sales': 36, 'item_no': 113, 'city_name': 'Robertton'}
{'sales_id': 6320975, 'e_id': 8938, 'store_id': 1467, 'sales': 100, 'item_no': 406, 'city_name': 'Port Richard'}
{'sales_id': 2765662, 'e_id': 7292, 'store_id': 3863, 'sales': 25, 'item_no': 516, 'city_name': 'Garciatown'}
{'sales_id': 3198068, 'e_id': 2133, 'store_id': 3863, 'sales': 47, 'item_no': 114, 'city_name': 'Maryton'}
{'sales_id': 4232244, 'e_id': 7292, 'store_id': 3863, 'sales': 85, 'item_no': 682, 'city_name': 'West Eddie'}
{'sales_id': 8326940, 'e_id': 2061, 'store_id': 1467, 'sales': 54, 'item_no': 753, 'city_name': 'North Pamela'}
{'sales_id': 6035842, 'e_id': 3679, 'store_id': 3863, 'sales': 23, 'item_no': 995, 'city_name': 'Howardbury'}
{'sales_id': 9564929, 'e_id': 2133, 'store_id': 3863, 'sales': 82, 'item_no': 201, 'city_name': 'Cruzborough'}
{'sales_id': 1269989, 'e_id': 8938, 'store_id': 1467, 'sales': 70, 'item_no': 97, 'city_name': 'Davisbury'}
{'sales_id': 4710447, 'e_id': 7292, 'store_id': 3863, 'sales': 43, 'item_no': 122, 'city_name': 'Lake Holly'}
{'sales_id': 3370182, 'e_id': 6510, 'store_id': 1467, 'sales': 36, 'item_no': 458, 'city_name': 'Perezburgh'}
{'sales_id': 6385244, 'e_id': 6510, 'store_id': 1467, 'sales': 50, 'item_no': 128, 'city_name': 'Taraton'}
{'sales_id': 6913653, 'e_id': 3679, 'store_id': 3863, 'sales': 19, 'item_no': 942, 'city_name': 'Brandonstad'}
{'sales_id': 1546077, 'e_id': 8938, 'store_id': 1467, 'sales': 14, 'item_no': 675, 'city_name': 'Port Rickyburgh'}
{'sales_id': 1489282, 'e_id': 2061, 'store_id': 1467, 'sales': 83, 'item_no': 556, 'city_name': 'Donnahaven'}
{'sales_id': 9972322, 'e_id': 6510, 'store_id': 1467, 'sales': 3, 'item_no': 733, 'city_name': 'East Lisa'}
{'sales_id': 1400605, 'e_id': 8938, 'store_id': 1467, 'sales': 85, 'item_no': 213, 'city_name': 'Jonesborough'}
{'sales_id': 7582981, 'e_id': 6510, 'store_id': 1467, 'sales': 3, 'item_no': 857, 'city_name': 'Port Gregoryville'}
{'sales_id': 5129202, 'e_id': 6510, 'store_id': 1467, 'sales': 100, 'item_no': 297, 'city_name': 'New Joel'}
{'sales_id': 1827430, 'e_id': 2133, 'store_id': 3863, 'sales': 80, 'item_no': 991, 'city_name': 'Lake Christine'}
{'sales_id': 5278281, 'e_id': 8938, 'store_id': 1467, 'sales': 97, 'item_no': 692, 'city_name': 'North Richard'}
{'sales_id': 7285029, 'e_id': 2061, 'store_id': 1467, 'sales': 75, 'item_no': 202, 'city_name': 'Riverachester'}
{'sales_id': 4820838, 'e_id': 2061, 'store_id': 1467, 'sales': 5, 'item_no': 372, 'city_name': 'New Mark'}
{'sales_id': 2907338, 'e_id': 6510, 'store_id': 1467, 'sales': 84, 'item_no': 735, 'city_name': 'North Teresaport'}
{'sales_id': 2197854, 'e_id': 2133, 'store_id': 3863, 'sales': 18, 'item_no': 347, 'city_name': 'Derekmouth'}
{'sales_id': 3921987, 'e_id': 8938, 'store_id': 1467, 'sales': 40, 'item_no': 339, 'city_name': 'Brittanyport'}
{'sales_id': 2486278, 'e_id': 2061, 'store_id': 1467, 'sales': 3, 'item_no': 31, 'city_name': 'New Ashleystad'}
{'sales_id': 8756794, 'e_id': 3679, 'store_id': 3863, 'sales': 13, 'item_no': 736, 'city_name': 'Middletonhaven'}
{'sales_id': 1940821, 'e_id': 3679, 'store_id': 3863, 'sales': 26, 'item_no': 568, 'city_name': 'Danielchester'}
{'sales_id': 3974998, 'e_id': 2133, 'store_id': 3863, 'sales': 45, 'item_no': 649, 'city_name': 'Trevorberg'}
{'sales_id': 5610590, 'e_id': 6510, 'store_id': 1467, 'sales': 16, 'item_no': 867, 'city_name': 'Lake Lori'}
{'sales_id': 1197304, 'e_id': 2133, 'store_id': 3863, 'sales': 33, 'item_no': 506, 'city_name': 'Kristaville'}
{'sales_id': 508765, 'e_id': 2133, 'store_id': 3863, 'sales': 85, 'item_no': 506, 'city_name': 'New Gregory'}
{'sales_id': 6505923, 'e_id': 2133, 'store_id': 3863, 'sales': 47, 'item_no': 342, 'city_name': 'Lake Robertfurt'}
{'sales_id': 1986004, 'e_id': 6510, 'store_id': 1467, 'sales': 98, 'item_no': 96, 'city_name': 'East Angela'}
{'sales_id': 2976328, 'e_id': 2061, 'store_id': 1467, 'sales': 96, 'item_no': 805, 'city_name': 'Woodchester'}
{'sales_id': 4804091, 'e_id': 8938, 'store_id': 1467, 'sales': 5, 'item_no': 144, 'city_name': 'Thomashaven'}
{'sales_id': 54949, 'e_id': 3679, 'store_id': 3863, 'sales': 57, 'item_no': 786, 'city_name': 'Katherinefort'}
{'sales_id': 3473555, 'e_id': 7292, 'store_id': 3863, 'sales': 49, 'item_no': 929, 'city_name': 'Brittanyshire'}
{'sales_id': 8043522, 'e_id': 2061, 'store_id': 1467, 'sales': 26, 'item_no': 437, 'city_name': 'Troymouth'}
{'sales_id': 8558754, 'e_id': 3679, 'store_id': 3863, 'sales': 30, 'item_no': 961, 'city_name': 'Guerreroport'}
{'sales_id': 5431332, 'e_id': 8938, 'store_id': 1467, 'sales': 24, 'item_no': 305, 'city_name': 'East Christopherport'}
{'sales_id': 4478481, 'e_id': 8938, 'store_id': 1467, 'sales': 8, 'item_no': 792, 'city_name': 'Stonemouth'}
{'sales_id': 9839686, 'e_id': 2133, 'store_id': 3863, 'sales': 75, 'item_no': 944, 'city_name': 'East Michelle'}
{'sales_id': 4639023, 'e_id': 2133, 'store_id': 3863, 'sales': 21, 'item_no': 594, 'city_name': 'West Sueton'}
{'sales_id': 6362797, 'e_id': 2133, 'store_id': 3863, 'sales': 1, 'item_no': 25, 'city_name': 'Fernandezview'}
{'sales_id': 5375211, 'e_id': 8938, 'store_id': 1467, 'sales': 7, 'item_no': 534, 'city_name': 'Scottborough'}
{'sales_id': 2974654, 'e_id': 3679, 'store_id': 3863, 'sales': 72, 'item_no': 35, 'city_name': 'Port Michael'}
{'sales_id': 7942043, 'e_id': 8938, 'store_id': 1467, 'sales': 12, 'item_no': 575, 'city_name': 'West Matthewside'}
{'sales_id': 2174156, 'e_id': 8938, 'store_id': 1467, 'sales': 19, 'item_no': 823, 'city_name': 'North Lauraburgh'}
{'sales_id': 5321014, 'e_id': 6510, 'store_id': 1467, 'sales': 8, 'item_no': 154, 'city_name': 'Levyberg'}
{'sales_id': 1970270, 'e_id': 6510, 'store_id': 1467, 'sales': 36, 'item_no': 36, 'city_name': 'East Charles'}
{'sales_id': 8490260, 'e_id': 2061, 'store_id': 1467, 'sales': 40, 'item_no': 216, 'city_name': 'Zacharyview'}
{'sales_id': 4204474, 'e_id': 2061, 'store_id': 1467, 'sales': 25, 'item_no': 478, 'city_name': 'Katherinefurt'}
{'sales_id': 2234603, 'e_id': 7292, 'store_id': 3863, 'sales': 86, 'item_no': 965, 'city_name': 'East Brittney'}
{'sales_id': 9453643, 'e_id': 8938, 'store_id': 1467, 'sales': 54, 'item_no': 524, 'city_name': 'North Ralphfort'}
{'sales_id': 4671418, 'e_id': 3679, 'store_id': 3863, 'sales': 59, 'item_no': 525, 'city_name': 'Christopherchester'}
{'sales_id': 6190866, 'e_id': 2061, 'store_id': 1467, 'sales': 35, 'item_no': 746, 'city_name': 'Danamouth'}
{'sales_id': 6195793, 'e_id': 2061, 'store_id': 1467, 'sales': 65, 'item_no': 868, 'city_name': 'West James'}
{'sales_id': 4048569, 'e_id': 2133, 'store_id': 3863, 'sales': 70, 'item_no': 428, 'city_name': 'Youngton'}
{'sales_id': 8057736, 'e_id': 8938, 'store_id': 1467, 'sales': 92, 'item_no': 400, 'city_name': 'Freemanchester'}
{'sales_id': 80862, 'e_id': 6510, 'store_id': 1467, 'sales': 11, 'item_no': 13, 'city_name': 'New Justinburgh'}
{'sales_id': 513449, 'e_id': 2061, 'store_id': 1467, 'sales': 18, 'item_no': 406, 'city_name': 'Port Gabrielside'}
{'sales_id': 9338912, 'e_id': 3679, 'store_id': 3863, 'sales': 46, 'item_no': 964, 'city_name': 'Justinport'}
{'sales_id': 974086, 'e_id': 2061, 'store_id': 1467, 'sales': 31, 'item_no': 78, 'city_name': 'North Heather'}
{'sales_id': 3759153, 'e_id': 6510, 'store_id': 1467, 'sales': 30, 'item_no': 499, 'city_name': 'Leeberg'}
{'sales_id': 3766422, 'e_id': 2133, 'store_id': 3863, 'sales': 87, 'item_no': 751, 'city_name': 'East Sarashire'}
{'sales_id': 9778942, 'e_id': 2061, 'store_id': 1467, 'sales': 74, 'item_no': 481, 'city_name': 'West Bonniehaven'}
{'sales_id': 6767383, 'e_id': 2061, 'store_id': 1467, 'sales': 63, 'item_no': 426, 'city_name': 'South Taylorville'}
{'sales_id': 8393749, 'e_id': 6510, 'store_id': 1467, 'sales': 18, 'item_no': 39, 'city_name': 'Harrisburgh'}
{'sales_id': 5267443, 'e_id': 8938, 'store_id': 1467, 'sales': 10, 'item_no': 300, 'city_name': 'Port Andrea'}
{'sales_id': 8838477, 'e_id': 8938, 'store_id': 1467, 'sales': 85, 'item_no': 608, 'city_name': 'Kellibury'}
{'sales_id': 1851564, 'e_id': 3679, 'store_id': 3863, 'sales': 76, 'item_no': 551, 'city_name': 'Meyerport'}
{'sales_id': 3396688, 'e_id': 7292, 'store_id': 3863, 'sales': 72, 'item_no': 872, 'city_name': 'East Emma'}
{'sales_id': 172960, 'e_id': 2133, 'store_id': 3863, 'sales': 11, 'item_no': 27, 'city_name': 'West Tommyfurt'}
{'sales_id': 8314225, 'e_id': 7292, 'store_id': 3863, 'sales': 1, 'item_no': 77, 'city_name': 'Danielleport'}
{'sales_id': 7662454, 'e_id': 6510, 'store_id': 1467, 'sales': 86, 'item_no': 31, 'city_name': 'Thomasstad'}
{'sales_id': 9557906, 'e_id': 8938, 'store_id': 1467, 'sales': 10, 'item_no': 775, 'city_name': 'Lake Graceport'}
{'sales_id': 9091383, 'e_id': 3679, 'store_id': 3863, 'sales': 27, 'item_no': 169, 'city_name': 'Lake Maryfurt'}
{'sales_id': 4959073, 'e_id': 7292, 'store_id': 3863, 'sales': 90, 'item_no': 493, 'city_name': 'South Ashley'}
{'sales_id': 485254, 'e_id': 7292, 'store_id': 3863, 'sales': 7, 'item_no': 54, 'city_name': 'East Chrisbury'}
{'sales_id': 8925726, 'e_id': 7292, 'store_id': 3863, 'sales': 97, 'item_no': 39, 'city_name': 'Nicoleport'}
{'sales_id': 3282078, 'e_id': 2133, 'store_id': 3863, 'sales': 40, 'item_no': 31, 'city_name': 'Hillborough'}
{'sales_id': 8788117, 'e_id': 7292, 'store_id': 3863, 'sales': 70, 'item_no': 551, 'city_name': 'Garciaton'}
{'sales_id': 1164221, 'e_id': 6510, 'store_id': 1467, 'sales': 70, 'item_no': 936, 'city_name': 'Port Randall'}
{'sales_id': 3520553, 'e_id': 8938, 'store_id': 1467, 'sales': 15, 'item_no': 87, 'city_name': 'Port Tara'}
{'sales_id': 2769790, 'e_id': 7292, 'store_id': 3863, 'sales': 95, 'item_no': 301, 'city_name': 'Lauraburgh'}
{'sales_id': 7298739, 'e_id': 7292, 'store_id': 3863, 'sales': 100, 'item_no': 748, 'city_name': 'New Williamfurt'}
{'sales_id': 1915020, 'e_id': 7292, 'store_id': 3863, 'sales': 19, 'item_no': 149, 'city_name': 'South Samantha'}
{'sales_id': 6163953, 'e_id': 8938, 'store_id': 1467, 'sales': 78, 'item_no': 88, 'city_name': 'East Latoya'}
{'sales_id': 7257338, 'e_id': 2061, 'store_id': 1467, 'sales': 16, 'item_no': 858, 'city_name': 'Edwardport'}
{'sales_id': 1617707, 'e_id': 3679, 'store_id': 3863, 'sales': 34, 'item_no': 530, 'city_name': 'Garciaberg'}
{'sales_id': 6915939, 'e_id': 6510, 'store_id': 1467, 'sales': 63, 'item_no': 559, 'city_name': 'Carrieside'}
{'sales_id': 1796923, 'e_id': 7292, 'store_id': 3863, 'sales': 48, 'item_no': 715, 'city_name': 'New Jacobport'}
{'sales_id': 7626201, 'e_id': 7292, 'store_id': 3863, 'sales': 64, 'item_no': 596, 'city_name': 'South Richardton'}
{'sales_id': 8303519, 'e_id': 3679, 'store_id': 3863, 'sales': 55, 'item_no': 231, 'city_name': 'Port Emilyville'}
{'sales_id': 6330256, 'e_id': 7292, 'store_id': 3863, 'sales': 85, 'item_no': 557, 'city_name': 'New Josephshire'}
{'sales_id': 5225765, 'e_id': 2133, 'store_id': 3863, 'sales': 11, 'item_no': 580, 'city_name': 'Christinechester'}
{'sales_id': 5244747, 'e_id': 3679, 'store_id': 3863, 'sales': 83, 'item_no': 626, 'city_name': 'East Jodi'}
{'sales_id': 8668615, 'e_id': 8938, 'store_id': 1467, 'sales': 76, 'item_no': 212, 'city_name': 'South Markton'}
{'sales_id': 1563432, 'e_id': 7292, 'store_id': 3863, 'sales': 34, 'item_no': 633, 'city_name': 'Williamsshire'}
{'sales_id': 1033861, 'e_id': 2133, 'store_id': 3863, 'sales': 25, 'item_no': 503, 'city_name': 'Thompsonville'}
{'sales_id': 9197379, 'e_id': 6510, 'store_id': 1467, 'sales': 59, 'item_no': 706, 'city_name': 'Port Mary'}
{'sales_id': 6593832, 'e_id': 6510, 'store_id': 1467, 'sales': 54, 'item_no': 69, 'city_name': 'West Williamville'}
{'sales_id': 964977, 'e_id': 2133, 'store_id': 3863, 'sales': 64, 'item_no': 819, 'city_name': 'Mooreberg'}
{'sales_id': 8603442, 'e_id': 2061, 'store_id': 1467, 'sales': 90, 'item_no': 300, 'city_name': 'Perkinsborough'}
{'sales_id': 1025753, 'e_id': 2061, 'store_id': 1467, 'sales': 13, 'item_no': 697, 'city_name': 'East Robert'}
{'sales_id': 9119043, 'e_id': 3679, 'store_id': 3863, 'sales': 44, 'item_no': 593, 'city_name': 'North Charles'}
{'sales_id': 3154599, 'e_id': 8938, 'store_id': 1467, 'sales': 33, 'item_no': 251, 'city_name': 'Jacksonchester'}
{'sales_id': 910565, 'e_id': 3679, 'store_id': 3863, 'sales': 7, 'item_no': 599, 'city_name': 'Larrybury'}
{'sales_id': 6972463, 'e_id': 2133, 'store_id': 3863, 'sales': 83, 'item_no': 45, 'city_name': 'Port Corey'}
{'sales_id': 1799997, 'e_id': 6510, 'store_id': 1467, 'sales': 34, 'item_no': 920, 'city_name': 'Port Michael'}
{'sales_id': 7977452, 'e_id': 2061, 'store_id': 1467, 'sales': 31, 'item_no': 378, 'city_name': 'New Michael'}
{'sales_id': 3063202, 'e_id': 8938, 'store_id': 1467, 'sales': 1, 'item_no': 119, 'city_name': 'North Randy'}
{'sales_id': 1674801, 'e_id': 8938, 'store_id': 1467, 'sales': 19, 'item_no': 800, 'city_name': 'New Benjamin'}
{'sales_id': 5566933, 'e_id': 8938, 'store_id': 1467, 'sales': 57, 'item_no': 581, 'city_name': 'Diazland'}
{'sales_id': 7893479, 'e_id': 3679, 'store_id': 3863, 'sales': 80, 'item_no': 999, 'city_name': 'Kylefort'}
{'sales_id': 7264669, 'e_id': 2061, 'store_id': 1467, 'sales': 62, 'item_no': 743, 'city_name': 'Kellystad'}
{'sales_id': 7106711, 'e_id': 2133, 'store_id': 3863, 'sales': 12, 'item_no': 588, 'city_name': 'South Karenport'}
{'sales_id': 2230322, 'e_id': 2061, 'store_id': 1467, 'sales': 60, 'item_no': 771, 'city_name': 'New Kristenburgh'}
{'sales_id': 4412193, 'e_id': 3679, 'store_id': 3863, 'sales': 35, 'item_no': 19, 'city_name': 'Larrymouth'}
{'sales_id': 3205037, 'e_id': 7292, 'store_id': 3863, 'sales': 64, 'item_no': 398, 'city_name': 'West Autumnshire'}
{'sales_id': 9142945, 'e_id': 2133, 'store_id': 3863, 'sales': 25, 'item_no': 57, 'city_name': 'North William'}
{'sales_id': 3055622, 'e_id': 2133, 'store_id': 3863, 'sales': 85, 'item_no': 114, 'city_name': 'Davisburgh'}
{'sales_id': 9575204, 'e_id': 2133, 'store_id': 3863, 'sales': 48, 'item_no': 562, 'city_name': 'Kelleychester'}
{'sales_id': 6963112, 'e_id': 3679, 'store_id': 3863, 'sales': 24, 'item_no': 925, 'city_name': 'Melodyborough'}
{'sales_id': 3709078, 'e_id': 3679, 'store_id': 3863, 'sales': 16, 'item_no': 107, 'city_name': 'North Chloeshire'}
{'sales_id': 8792257, 'e_id': 8938, 'store_id': 1467, 'sales': 28, 'item_no': 560, 'city_name': 'Nelsonmouth'}
{'sales_id': 7989158, 'e_id': 7292, 'store_id': 3863, 'sales': 26, 'item_no': 708, 'city_name': 'East Tara'}
{'sales_id': 4423339, 'e_id': 2133, 'store_id': 3863, 'sales': 100, 'item_no': 514, 'city_name': 'West Shawn'}
{'sales_id': 7610170, 'e_id': 6510, 'store_id': 1467, 'sales': 53, 'item_no': 26, 'city_name': 'Normanside'}
{'sales_id': 2289016, 'e_id': 2133, 'store_id': 3863, 'sales': 17, 'item_no': 116, 'city_name': 'West Jeffreymouth'}
{'sales_id': 1150764, 'e_id': 2061, 'store_id': 1467, 'sales': 84, 'item_no': 284, 'city_name': 'New Karinachester'}
{'sales_id': 3543091, 'e_id': 8938, 'store_id': 1467, 'sales': 87, 'item_no': 246, 'city_name': 'South Susanberg'}
{'sales_id': 4839043, 'e_id': 8938, 'store_id': 1467, 'sales': 46, 'item_no': 769, 'city_name': 'Chelseaport'}
{'sales_id': 6628301, 'e_id': 2133, 'store_id': 3863, 'sales': 18, 'item_no': 95, 'city_name': 'West Erinberg'}
{'sales_id': 7777412, 'e_id': 2133, 'store_id': 3863, 'sales': 6, 'item_no': 94, 'city_name': 'South Daniel'}
{'sales_id': 1153658, 'e_id': 7292, 'store_id': 3863, 'sales': 73, 'item_no': 259, 'city_name': 'Lake Angelica'}
{'sales_id': 96789, 'e_id': 3679, 'store_id': 3863, 'sales': 11, 'item_no': 778, 'city_name': 'Markview'}
{'sales_id': 6450270, 'e_id': 8938, 'store_id': 1467, 'sales': 26, 'item_no': 717, 'city_name': 'Ericburgh'}
{'sales_id': 2241793, 'e_id': 7292, 'store_id': 3863, 'sales': 60, 'item_no': 618, 'city_name': 'Martinezshire'}
{'sales_id': 1273702, 'e_id': 8938, 'store_id': 1467, 'sales': 25, 'item_no': 334, 'city_name': 'East Rebekah'}
{'sales_id': 872951, 'e_id': 3679, 'store_id': 3863, 'sales': 93, 'item_no': 421, 'city_name': 'Bryantberg'}
{'sales_id': 9687766, 'e_id': 7292, 'store_id': 3863, 'sales': 8, 'item_no': 405, 'city_name': 'Scottchester'}
{'sales_id': 907810, 'e_id': 2061, 'store_id': 1467, 'sales': 87, 'item_no': 389, 'city_name': 'Thompsonshire'}
{'sales_id': 4496337, 'e_id': 6510, 'store_id': 1467, 'sales': 69, 'item_no': 120, 'city_name': 'Wilkersonbury'}
{'sales_id': 1715925, 'e_id': 3679, 'store_id': 3863, 'sales': 22, 'item_no': 701, 'city_name': 'West Elaine'}
{'sales_id': 4183661, 'e_id': 3679, 'store_id': 3863, 'sales': 52, 'item_no': 111, 'city_name': 'West Anthonyshire'}
{'sales_id': 4390806, 'e_id': 8938, 'store_id': 1467, 'sales': 60, 'item_no': 321, 'city_name': 'South Robertbury'}
{'sales_id': 6466523, 'e_id': 3679, 'store_id': 3863, 'sales': 25, 'item_no': 541, 'city_name': 'Douglasstad'}
{'sales_id': 9311081, 'e_id': 8938, 'store_id': 1467, 'sales': 37, 'item_no': 566, 'city_name': 'Andersonborough'}
{'sales_id': 3215409, 'e_id': 3679, 'store_id': 3863, 'sales': 66, 'item_no': 409, 'city_name': 'South Howardmouth'}
{'sales_id': 4354287, 'e_id': 2061, 'store_id': 1467, 'sales': 49, 'item_no': 570, 'city_name': 'Hudsonside'}
{'sales_id': 7765844, 'e_id': 2061, 'store_id': 1467, 'sales': 46, 'item_no': 450, 'city_name': 'Loweryfort'}
{'sales_id': 1726805, 'e_id': 6510, 'store_id': 1467, 'sales': 93, 'item_no': 460, 'city_name': 'Parksland'}
