(1308, 4594, 6, 4196710)
(1308, 6379, 2, 3682302)
(9952, 9774, 5, 5678524)
(9952, 3451, 5, 499404)
(9952, 3451, 4, 57567)
(1308, 7963, 10, 6597575)
(1308, 4594, 2, 7061441)
(9952, 6164, 5, 8200933)
(9952, 3451, 10, 1082824)
(1308, 6379, 4, 8394914)
(1308, 4594, 10, 9473241)
(1308, 4594, 6, 3357020)
(1308, 6379, 2, 5226616)
(1308, 6379, 10, 4855653)
(1308, 4594, 3, 7207598)
(9952, 9774, 3, 7811184)
(9952, 3451, 1, 3104525)
(9952, 9774, 8, 5366648)
(1308, 6379, 9, 1665280)
(9952, 3451, 2, 2759611)
(1308, 4594, 8, 1346905)
(1308, 7963, 4, 4383468)
(9952, 6164, 9, 7241653)
(9952, 3451, 4, 7434544)
(9952, 6164, 1, 6170919)
(9952, 9774, 7, 8623047)
(9952, 9774, 4, 5501007)
(9952, 9774, 4, 2834096)
(1308, 4594, 5, 9761269)
(1308, 4594, 9, 3002137)
(1308, 4594, 8, 3770049)
(9952, 3451, 8, 8190359)
(1308, 6379, 8, 3649145)
(9952, 3451, 10, 6622609)
(1308, 4594, 2, 7516922)
